Locus	Assay	Chrom	Genetic Position	Contig	Yacs
D8Mit124	MT735	Chr8	4.4 F	WC8.5	213_D_8 317_D_7 449_F_11 457_A_11 464_H_12
D8Mit202	MT3521	Chr8	4.4 F	WC8.4	305_F_2 419_F_8 465_A_6
D8Mit286	MTH841	Chr8	4.4 F	WC8.2	153_F_5 356_C_12 402_E_8 414_B_5
D8Mit333	MTH2686	Chr8	4.4 P	WC8.1	136_C_5 149_F_10 185_B_9 200_C_1 311_D_4 317_C_7 405_H_4 436_D_7 436_E_6 436_F_8 455_F_10 455_F_9 455_H_9 456_A_12 456_F_9 457_D_10 457_H_7
D8Mit217	MTAR4083	Chr8	4.4 F	WC8.4	405_E_3 427_H_1
D8Mit1	M70	Chr8	4.4 F	WC8.2	153_F_5 166_A_8 356_C_12 387_B_1 402_E_8 442_D_9
D8Mit254	MTH359	Chr8	4.4 F	WC8.3	136_F_3 167_H_11 168_F_4 304_H_7 304_H_9 360_G_1 391_F_7 425_F_1 456_D_12 462_F_5
D8Mit255	MTH495	Chr8	4.4 F	WC8.2	159_D_10 161_D_9 166_A_8 356_C_12 406_A_2 436_D_3 459_G_7
D8Mit60	MPC1412	Chr8	4.4 F	WC8.3	136_F_3 168_F_4 295_C_10 391_F_7 415_C_6 462_F_5 87_D_8
D8Mit253	MT4394	Chr8	4.4 F	WC8.5	152_E_1 213_D_8 421_B_9 449_F_11 87_D_3
D8Mit153	MT419	Chr8	4.4 F	WC8.0	178_B_11 187_A_8
D8Mit256	MTH345	Chr8	4.4 F	WC8.4	123_C_6 305_F_2 308_G_5 326_G_10 405_E_3
D8Mit17	D516	Chr8	4.4 P	WC8.3	136_F_3 167_H_11 168_F_4 360_G_1 391_F_7 456_D_12 462_F_5
D8Mit59.1		Chr8	4.4 P	WC8.2	153_F_5 356_C_12 402_E_8 414_B_5 442_D_9
D8Mit141	MT942	Chr8	4.4 F	WC8.4	179_A_10 255_E_10 290_C_1 317_F_3 381_F_11 403_B_11 454_D_11 465_A_6
D8Mit158	MT1525	Chr8	4.4 F	WC8.2	136_G_4 147_H_12 152_E_2 159_D_10 166_A_8 290_G_9 308_A_6 356_C_12 379_E_7 402_E_8 406_A_2 414_G_5 427_G_12 440_B_5
D8Mit142	MT1070	Chr8	4.4 F	WC8.4	173_A_9 179_A_10 255_E_10 305_F_2 411_H_4 426_D_2 465_A_6
D8Mit61	MPC1557	Chr8	5.5 P		158_F_11 161_C_4 177_C_6 177_E_5 177_H_6 214_C_1 310_E_4 433_F_10 465_F_2
D8Mit143	MT1258	Chr8	6.6 P	WC8.6	295_F_7 305_H_7 308_H_6 317_G_7 418_E_1
D8Mit172	MT1960	Chr8	6.6 P	WC8.7	141_A_3 149_C_1 213_C_11 416_C_11 438_B_5 442_A_11
D8Mit21	A883	Chr8	6.6 P	WC8.7	141_A_3 213_C_11 312_C_4 361_G_3 416_C_11 420_G_3
D8Mit62	MPC441	Chr8	6.6 P	WC8.7	126_B_8 134_A_10 297_B_2 434_D_1 87_D_6
D8Mit222	MT3879	Chr8	6.6 P	WC8.6	308_H_6 416_C_7 416_D_2 418_C_1 442_C_1
D8Mit219	MT3943	Chr8	6.6 P	WC8.7	199_G_5 438_B_5 442_A_11
D8Mit22	A781	Chr8	6.6 P	WC8.7	126_B_8 141_A_3 149_C_1 163_B_10 187_E_9 312_C_4 416_C_11 464_H_2 464_H_4
D8Mit159	MT1589	Chr8	6.6 P	WC8.7	297_B_2 379_H_1 87_D_6
D8Mit221	MT4000	Chr8	6.6 P	WC8.7	199_G_5 375_D_4 417_D_4
D8Mit170	MT2197	Chr8	6.6 P		161_D_10 166_C_6 217_A_5 224_B_2 301_D_10 378_A_5 382_B_2 395_F_12 433_E_1 460_G_1
D8Mit171	MT2053	Chr8	6.6 P		127_G_1 129_B_1 281_A_11 344_B_7 393_D_4 411_D_1
D8Mit23	A667	Chr8	6.6 P	WC8.6	239_D_7 295_C_1 295_F_7 303_G_11 305_H_7 418_E_1
D8Mit3	M195	Chr8	6.6 F	WC8.6	168_G_4 179_C_11 308_H_6 357_E_4 395_F_6
D8Mit356	MTH2786	Chr8	8.7 P	WC8.8	156_F_3 156_F_7 159_B_4 164_F_7 282_C_9 297_F_3 332_F_2 361_C_9
D8Mit281	MTH746	Chr8	8.7 F	WC8.9	164_D_10 282_B_2 376_B_10
D8Mit223	MT3715	Chr8	8.7 F	WC8.8	121_E_11 156_F_3 159_B_4 164_F_7 282_C_9 332_F_2
D8Mit336	MTH2179	Chr8	9.8 F	WC8.9	115_B_9 153_D_5 172_F_7 173_D_9 313_B_12 376_B_10 395_G_1 456_A_10
D8Mit4	M71	Chr8	12.0 F		135_E_3 136_F_5 199_B_1 402_G_7 463_A_6
D8Mit63	MPC508	Chr8	13.1 P	WC8.10	115_C_3 281_E_11 388_E_5 388_H_2 433_G_4 433_H_4
D8Mit64	MPC1915	Chr8	15.3 P	WC8.10	115_C_3 125_C_3 168_E_4 281_E_11 388_E_5 428_B_7
D8Mit125	MT439	Chr8	15.7238 F	WC8.11	123_H_1 148_B_8 183_G_4 274_A_3 308_C_8
D8Mit224	MT3689	Chr8	16.4 F	WC8.10	115_C_3 198_H_8 281_E_11 388_E_5 433_H_4
D8Mit337	MTH2708	Chr8	18.6 F		163_H_2 215_H_8 390_E_7
D8Mit189	MT2513	Chr8	18.6 P	WC8.11	419_G_3 443_A_12
D8Mit24	A737	Chr8	18.6 F	WC8.11	123_H_1 148_B_8 183_G_4 223_A_3 308_C_8 311_B_1 443_A_12 465_B_6
D8Mit292	MTH971	Chr8	19.7 F	WC8.11	114_G_11 123_H_1 131_E_12 134_E_7 147_E_4 148_B_8 160_B_8 166_D_5 183_F_1 223_A_3 274_A_3 274_B_1 279_D_9 308_C_8 311_B_1 346_A_3 379_D_3 402_A_12 402_E_7 403_F_1 446_F_6 463_D_9
D8Mit204	MT3154	Chr8	20.8 P	WC8.12	125_F_7 203_F_9 281_E_1 346_D_8 349_C_4
D8Mit97	MPC2321	Chr8	20.8 P	WC8.12	115_H_12 172_A_1 172_A_11 178_B_2 324_A_1 381_H_10 391_A_6
D8Mit191	MT3114	Chr8	21.9 F	WC8.11	148_B_8 170_D_4 181_E_6 304_G_11 308_C_8 403_F_1 420_C_10 461_C_12
D8Mit190	MT2951	Chr8	21.9 F	WC8.11	181_E_6 433_B_4
D8Mit225	MJ4254	Chr8	21.9 F	WC8.12	125_F_7 150_D_11 172_A_1 172_A_11 178_B_2 184_E_8 303_B_1 308_E_8 324_A_1 391_A_6
D8Mit293	MTH1256	Chr8	21.9 F	WC8.12	125_F_7 281_E_1
D8Mit226	MT1740	Chr8	23.0 F	WC8.12	115_H_12 172_A_1 172_A_11 178_B_2 319_A_9 324_A_1 391_A_6
D8Mit174	MT2222	Chr8	23.0 F	WC8.13	169_H_12 343_E_4 387_H_3 425_B_6 426_B_6 434_G_11 439_G_5 456_H_12
D8Mit294	MTH1101	Chr8	24.0 F	WC8.13	158_D_3 213_H_5 328_C_4 329_D_6 351_G_12 395_H_8 460_A_10
D8Mit259	MTH415	Chr8	24.0 F	WC8.13	114_F_11 138_B_12 306_D_5 351_G_12 417_A_8 439_G_5
D8Mit338	MTH3147	Chr8	24.0 F		135_G_6 150_A_9 166_D_2 185_A_2 193_B_1 403_B_2 431_E_1 450_H_6
D8Mit295	MTH996	Chr8	24.0 F		152_A_12 378_F_11 378_G_11
D8Mit357	MTH3146	Chr8	24.0 P	WC8.14	138_F_2 184_B_11 188_B_3 188_D_3 288_B_8 326_H_9 375_A_6 385_H_9 417_A_6
D8Mit65	MPC1026	Chr8	24.0 F	WC8.14	115_A_11 140_H_12 188_D_3 199_H_12 281_G_6 321_A_11 359_C_10 398_E_6 451_H_5 457_B_9 460_E_9
D8Mit339	MTH2969	Chr8	25.1 P		127_F_4 153_E_6 177_B_2 185_H_11 266_C_6 274_D_3 313_D_3 319_H_6 381_C_8 392_C_4 418_D_6 437_G_1
D8Mit296	MTH1131	Chr8	27.3 P	WC8.15	385_F_9 432_E_3
D8Mit5	M176	Chr8	27.3 F		381_B_12
D8Mit228	MT3770	Chr8	27.3 F	WC8.15	281_E_3 385_F_9 391_F_10 432_E_3
D8Mit229	MT3718	Chr8	27.3 P	WC8.15	177_A_10 177_A_11 291_A_7 291_C_8 306_G_11 325_B_9 341_H_6 375_D_7 375_G_5 385_F_9 391_F_10 411_B_7 432_E_3 87_H_5
D8Mit175	MT2644	Chr8	28.4 F	WC8.15	362_C_12 375_D_7 379_H_12 387_H_8 452_B_12
D8Mit297	MTH1116	Chr8	28.4 P	WC8.15	134_E_4 281_E_3 291_A_7 291_C_8 325_B_9 332_E_4 362_C_11 362_C_12 375_D_7 375_G_5 387_H_8 398_D_3 459_F_10
D8Mit192	MT2937	Chr8	28.4 F	WC8.15	134_E_4 181_E_5 281_E_3 291_A_7 291_C_8 332_E_4 341_H_6 375_D_7 387_H_8 391_F_10 432_E_3 459_F_10
D8Mit98	MPC2300	Chr8	29.5 F		113_F_6 122_A_5 331_D_4
D8Mit46	B449	Chr8	29.5 F		117_C_1 118_F_10 311_F_7 389_G_7 390_A_7 390_B_9 421_E_2 433_A_9 464_F_5
D8Mit66	MPC1629	Chr8	29.5 F	WC8.16	136_G_1
D8Mit53	B550	Chr8	30.6 F	WC8.16	136_G_1 312_E_6
D8Mit298	MTH1248	Chr8	30.6 F	WC8.16	136_G_1 312_E_6 387_D_10
D8Mit127	MT631	Chr8	30.6 F	WC8.16	121_G_3 164_F_2 312_E_6 312_G_5 321_H_8 449_G_11
D8Mit246	MT2796	Chr8	31.7 F		153_C_7 322_B_11 360_C_3 422_C_8
D8Mit67	MPC1497	Chr8	31.7 F	WC8.18	135_D_7 172_H_8 240_C_11 240_F_11 266_C_3 298_F_8 358_D_12 377_B_11
D8Mit205	MT3052	Chr8	31.7 F		148_B_9 187_A_3 402_D_10 456_F_2 462_E_11
D8Mit99	MPC1617	Chr8	31.7 F	WC8.16	124_G_5 178_D_1 180_E_11 188_H_6 321_H_8 377_G_5 420_A_10 420_E_2
D8Mit230	MT3835	Chr8	31.7 F	WC8.17	128_A_11 128_G_2 151_C_1 161_F_10 382_A_5 382_F_11 433_B_8 454_F_10 454_G_11 462_H_8 88_H_3
D8Mit6	M158	Chr8	31.7 F	WC8.16	124_G_5 178_D_1 180_E_11 183_E_12 188_H_6 212_H_10 239_F_7 326_C_1 420_A_10 420_E_2
D8Mit68	MPC1437	Chr8	32.8 P	WC8.19	135_G_9 178_G_11 289_D_6 321_C_3 380_D_12 403_A_10
D8Mit100	MPC2278	Chr8	32.8 F	WC8.19	135_G_9 137_C_1 178_G_11 341_C_1
D8Mit160	MT1785	Chr8	32.8 P	WC8.20	133_A_3 153_D_6 188_C_10 415_A_8
D8Mit129	MT603	Chr8	32.8 F		316_C_2
D8Mit300	MTH1020	Chr8	32.8 F	WC8.20	376_F_12 377_B_10 430_A_4 432_H_2 453_E_5
D8Mit231	MT3474	Chr8	32.8 F	WC8.19	115_D_8 165_D_2 218_A_10 288_F_8 298_D_2 362_F_3 380_A_10 421_F_3
D8Mit260	MT3983	Chr8	32.8 F	WC8.19	171_B_4 288_F_8 328_F_4 403_A_10
D8Mit128	MT642	Chr8	32.8 F	WC8.20	133_A_3 153_D_6 188_C_10
D8Mit358	MTH2429	Chr8	32.8 P		171_G_8
D8Mit69	MPC1004	Chr8	32.8 F	WC8.19	135_G_9 137_C_1 178_G_11 183_C_10
D8Mit232	MT4367	Chr8	33.9 F	WC8.21	136_H_4 148_G_8 164_E_3 392_E_9 406_B_7 458_H_11
D8Mit7	M138	Chr8	33.9 F	WC8.21	181_F_6 398_B_11 405_C_3 444_E_12 450_A_9
D8Mit25	A780	Chr8	33.9 F	WC8.21	148_G_8 164_E_3 392_E_9 398_B_11 405_C_3 406_B_7 450_A_9
D8Mit301	MTH1198	Chr8	33.9 P	WC8.27	124_F_9 129_C_6 181_B_5 377_G_7 462_B_3
D8Mit193	MT2655	Chr8	33.9 P	WC8.22	311_F_11 382_A_5 393_F_2 396_D_3 396_E_2 405_F_12 406_B_6
D8Mit369	MTH217	Chr8	34.1882 P		352_B_3 439_E_3
D8Mit26	D623	Chr8	35.0 F	WC8.23	120_B_8 126_C_8 147_D_12 148_A_5 164_D_9 215_E_11 350_E_3 380_C_7
D8Mit71	MPC436	Chr8	35.0 F		110_G_4 156_A_8 273_E_8 415_F_11 417_D_1 431_C_1 435_B_7
D8Mit133	MT659	Chr8	35.0 F	WC8.22	123_C_9 136_C_2 344_G_8 405_F_12
D8Mit73	MPC351	Chr8	35.0 F	WC8.25	141_G_1 164_F_1 184_A_12 187_F_12 381_B_1 445_A_5 445_F_2
D8Mit194	MT3088	Chr8	35.0 F	WC8.22	123_C_9 187_C_1 344_G_8
D8Mit145.1		Chr8	35.0 F	WC8.24	148_B_11 329_F_5 461_C_7 88_H_8
D8Mit131	MT661	Chr8	35.0 F	WC8.21	151_B_10 167_A_12 187_E_5 211_H_12 255_B_4 438_A_2 443_C_1 444_E_12 449_C_12
D8Mit31	A1114	Chr8	35.0 F	WC8.24	139_D_4 151_C_8 308_D_7 406_G_8
D8Mit101	MPC2526	Chr8	35.0 F	WC8.22	131_F_9 344_G_8 405_A_11
D8Mit341	MTH3141	Chr8	35.0 F	WC8.22	136_C_2 344_G_8 382_A_5 382_D_5 382_E_1 406_B_6
D8Mit132	MMH341	Chr8	35.0 F	WC8.21	128_B_7 151_B_10 167_A_12 187_E_5 211_H_12 444_E_12 449_C_12 464_D_3
D8Mit9	A62	Chr8	35.0 F	WC8.24	138_C_7 406_G_6 461_C_7 88_H_8
D8Mit206	MT3398	Chr8	35.0 F	WC8.26	134_F_2 134_G_2 136_H_4 153_G_9 184_H_12 457_B_5
D8Mit28	A688	Chr8	35.0 F	WC8.26	134_F_2 134_G_2 198_G_1 285_A_9 326_F_5 329_B_1 329_C_1 329_C_2 417_D_8 417_E_6 462_F_12
D8Mit303	MTH2064	Chr8	35.0 F	WC8.22	136_C_2 311_F_11 344_G_8 382_A_5
D8Mit29	A696	Chr8	35.0 P	WC8.25	141_G_1 164_F_1 187_F_12 321_C_7 324_G_5 341_A_6 381_B_1 445_F_2
D8Mit302	MTH885	Chr8	35.0 F	WC8.26	172_D_3 211_F_1 346_A_3 402_E_7 423_H_12 428_H_12 461_D_9 461_E_3 462_F_12
D8Mit233	MT577	Chr8	35.0 F	WC8.24	139_D_4 308_D_7 406_G_8
D8Mit178	MT2535	Chr8	35.0 P	WC8.24	139_D_4 308_D_7 313_D_7 88_H_8
D8Mit179.2		Chr8	35.0 F	WC8.24	139_D_4 308_D_7
D8Mit282	MTH609	Chr8	35.0 F	WC8.26	172_D_3 211_F_1 346_A_3 376_D_3 402_E_7 423_H_12 461_E_3 462_F_12
D8Mit130	MT294	Chr8	35.0 P	WC8.23	350_E_3 426_G_2 427_F_2 451_H_10
D8Mit30	A790	Chr8	35.0 F	WC8.21	128_B_7 151_B_10 159_D_1 165_D_1 167_A_12 187_E_5 211_H_12 295_A_5 398_B_11 443_E_12 444_E_12 449_C_12
D8Mit342	MTH2624	Chr8	36.1 F	WC8.27	344_A_1 384_E_5 462_B_3
D8Mit180	MT2712	Chr8	36.1 F	WC8.26	134_F_2 134_G_2 136_H_4 153_G_9 184_H_12 283_E_12 329_C_1 462_F_12
D8Mit359	MTH3124	Chr8	36.1 P		136_D_5 461_C_7
D8Mit304	MTH1829	Chr8	36.1 F	WC8.26	134_F_2 134_G_2 136_H_4 153_G_9 184_H_12 457_B_5
D8Mit74	MPC206	Chr8	36.1 F	WC8.27	172_G_7 181_A_10 433_G_4 465_B_11
D8Mit161	MT1645	Chr8	38.3 F	WC8.27	137_E_5 152_G_3 181_B_5 181_C_1 185_H_1 321_F_3 333_G_8 405_D_8 444_A_5
D8Mit102	MT314	Chr8	38.3 P	WC8.27	132_D_8 137_E_5 138_B_11 181_B_5 184_H_7 185_H_1 193_G_10 321_F_3 333_G_8 359_C_3
D8Mit75	MPC1768	Chr8	38.3 F	WC8.27	188_A_10 213_B_6 382_D_3
D8Mit136	MT268	Chr8	38.3 P	WC8.27	167_B_12 171_C_3 184_D_12 312_E_5 435_H_3 462_B_9
D8Mit262	MT4419	Chr8	38.3 F	WC8.27	110_B_9 147_D_10 172_G_7 181_A_10 181_A_11 392_C_3 433_G_4 465_B_11
D8Mit306	MT5315	Chr8	38.3 F	WC8.27	167_B_12 180_E_4 185_E_8 193_G_6 332_G_4 350_A_2 462_B_9
D8Mit146	MT923	Chr8	38.3 P	WC8.27	183_F_12 296_F_12 296_G_5 382_D_3 395_H_4
D8Mit234	MT4005	Chr8	38.3 F	WC8.27	127_B_11 165_G_2 172_G_7 184_C_11
D8Mit195	MT2416	Chr8	38.3 F	WC8.27	110_B_9 172_G_7 181_A_10 181_A_11 213_B_6 255_D_7 392_C_3
D8Mit343	MTH3191	Chr8	38.3 P	WC8.27	113_A_8 185_E_8 193_G_6 240_B_6 317_D_11 350_A_2 417_G_1 440_D_2
D8Mit103	MMH129	Chr8	38.3 P	WC8.27	172_G_7 181_A_10 359_E_2 392_C_3
D8Mit305	MTH1439	Chr8	38.3 P	WC8.27	121_A_2 132_D_8 165_E_8 193_G_10 329_G_5 359_C_3 397_E_6
D8Mit346	MTH3053	Chr8	38.3 F	WC8.27	181_A_10 183_F_12 188_A_10 213_B_6 382_D_3 392_C_3
D8Mit134	MT239	Chr8	38.3 F	WC8.27	113_A_8 127_B_11 165_G_2 193_G_6 217_C_6 350_A_2
D8Mit162	MT1547	Chr8	38.3 F	WC8.27	183_F_12 188_A_10 288_H_8 321_F_3 382_D_3 395_H_4
D8Mit76	MPC1586	Chr8	38.3 F	WC8.27	172_G_7 181_A_10 392_C_3
D8Mit344	MTH2608	Chr8	38.3 F	WC8.27	132_D_8 137_E_5 138_B_11 181_B_5 181_C_1 184_H_7 185_H_1 193_G_10 321_F_3 329_G_5 333_G_8 359_C_3
D8Mit104	MPC2609	Chr8	38.3 F	WC8.27	172_G_7 181_A_10 188_A_10 392_C_3
D8Mit249	MT3583	Chr8	38.3 F	WC8.27	110_B_9 147_D_10 172_G_7 181_A_10 181_A_11 392_C_3 433_G_4 465_B_11
D8Mit283	MTH675	Chr8	39.3 F	WC8.28	184_F_10 184_G_12 288_G_5 288_H_5 313_G_12 341_A_6 427_C_12 463_D_4
D8Mit236	MJ4261	Chr8	39.3 P		165_G_11 329_E_1 330_D_7 427_F_7
D8Mit106	MPC1013	Chr8	39.3 P	WC8.27	160_A_11 296_F_12 296_G_5 358_F_1 403_A_2 431_B_2 431_E_4 461_B_4
D8Mit247	MT2793	Chr8	39.3 F		281_G_12
D8Mit79	MPC917	Chr8	39.3 F	WC8.28	118_C_2 128_F_11 140_G_12 159_A_3 274_G_1 410_B_10 432_H_11 461_D_11
D8Mit265	MT4578	Chr8	39.3 F	WC8.28	288_G_5 288_H_5 313_G_12 341_A_6 427_C_12 453_A_10
D8Mit105	MPC651	Chr8	39.3 P	WC8.27	349_C_3 431_E_4
D8Mit347	MTH2151	Chr8	40.4 F	WC8.28	118_C_2 140_G_12 193_F_9 273_E_2 274_G_1 312_C_10 323_C_2 323_C_3 410_B_10 427_C_12 461_D_11
D8Mit327	MTH1567	Chr8	40.4 F	WC8.28	149_F_7 161_G_9 288_G_5 288_H_5 313_G_12 319_C_1 352_G_1 408_D_7 418_E_7 418_F_1 453_A_10
D8Mit150	MT187	Chr8	40.4 P	WC8.28	118_C_2 159_A_3 160_F_4 274_G_1 410_B_10 432_H_11 461_D_11
D8Mit45	B127	Chr8	40.4 F	WC8.29	159_A_3 332_F_4 417_A_5 458_A_10 462_H_10
D8Mit239	MTAR4120	Chr8	40.4 F	WC8.28	118_C_2 120_F_4 128_F_11 128_F_12 159_A_3 160_F_4 199_B_10 274_G_1 300_A_3 410_B_10 432_H_11 461_D_11
D8Mit81	MPC565	Chr8	41.5 P	WC8.29	125_C_2 256_D_11 256_D_9 387_D_11 387_D_9
D8Mit307	MTH1653	Chr8	41.5 P	WC8.29	307_E_12 344_A_1 387_B_10 387_D_11 440_D_9 465_G_8 88_A_3
D8Mit208	MT3340	Chr8	41.5 F	WC8.29	290_A_4 417_A_5
D8Mit80	MPC1033	Chr8	41.5 F	WC8.29	290_A_4 349_E_2 434_E_9 436_B_1 437_C_9
D8Mit268	MT4739	Chr8	41.5 F	WC8.29	122_C_10 122_H_5 135_A_10 135_G_11 193_G_5 212_D_5 212_F_4 223_A_6 223_H_9 255_B_11 255_F_9 279_D_11 282_B_12 290_A_4
D8Mit207	MT1938	Chr8	41.5 P	WC8.29	125_C_2 165_F_6 178_G_1 290_A_4 410_B_5 410_C_10 440_H_12
D8Mit50	B730	Chr8	41.5 F	WC8.29	125_C_2 385_C_7 387_D_11
D8Mit57	B745	Chr8	41.5 P	WC8.29	290_A_4 403_D_12
D8Mit41	B171	Chr8	41.5 P	WC8.29	159_A_3 417_A_5 458_A_10
D8Mit51	B539	Chr8	41.5 F	WC8.29	165_F_6 177_B_7 212_F_4 273_B_1 290_A_4 349_E_2 410_C_10
D8Mit107	MPC1543	Chr8	42.6 F	WC8.29	115_D_6 223_A_9 240_H_1 387_B_10 430_B_3 88_A_3
D8Mit252	MT3599	Chr8	42.6 P	WC8.29	156_E_1 169_G_3 223_A_9 433_F_12
D8Mit251	MTAR175	Chr8	42.6 F	WC8.29	144_G_8 156_E_1 169_G_3 223_A_9 433_F_12
D8Mit267	MTH412	Chr8	42.6 F	WC8.31	116_F_4 135_D_12 152_C_1 161_F_2 283_G_10 307_G_7 341_C_5 352_H_11 380_G_12 388_A_10 419_B_6
D8Mit40	A740	Chr8	42.6 F	WC8.30	119_G_1 171_D_10 324_D_12
D8Mit250	MT3593	Chr8	42.6 F	WC8.29	156_E_1 169_G_3 223_A_9 390_A_11 390_B_11 390_C_11 433_F_12
D8Mit196	MT2680	Chr8	42.6 P	WC8.31	179_D_11
D8Mit163	MT1890	Chr8	42.6 P	WC8.30	119_G_1 165_G_12 171_D_10 283_G_3 439_D_6 445_H_5
D8Mit147	MT953	Chr8	42.6 P	WC8.31	124_A_10 125_A_1 307_F_7 333_D_11 352_H_11 377_A_11 388_A_10 457_F_6
D8Mit266	MT4733	Chr8	42.6 F	WC8.29	115_D_6 223_A_9 240_H_1 317_F_8 387_B_10
D8Mit82	MPC793	Chr8	42.6 F	WC8.30	119_G_1 171_D_10 324_D_12
D8Mit83	MPC693	Chr8	42.6 F	WC8.30	119_G_1 171_D_10 324_D_12
D8Mit284	MTH720	Chr8	42.6 F	WC8.31	116_F_4 135_D_12 152_C_1 161_F_2 283_G_10 307_G_7 388_A_10 419_B_6
D8Mit240	MT3707	Chr8	42.6 F	WC8.31	135_D_12 152_C_1
D8Mit248	MT2828	Chr8	42.6 F	WC8.31	152_C_1 283_G_10
D8Mit308	MTH1326	Chr8	42.6 P		184_H_6 185_H_6 187_D_8 187_G_6
D8Mit309	MTH1305	Chr8	42.6 F	WC8.31	124_A_10 125_A_1 179_D_11 311_H_12 312_E_4 319_C_6 319_H_4 342_B_6 346_B_3 352_H_11 452_E_1 461_E_3 463_D_3
D8Mit109	MPC1951	Chr8	43.7 P	WC8.31	135_D_12 388_A_10
D8Mit312	MTH1909	Chr8	44.8 F		115_A_5 115_H_2 132_E_5 211_H_1 345_D_11 345_E_10 358_B_5 358_C_6 358_G_2
D8Mit32	B324	Chr8	44.8 F		147_D_2 160_D_3 164_H_1 255_E_10 329_D_7 412_B_6 430_B_6
D8Mit33	B263	Chr8	44.8 F	WC8.33	133_G_12 434_H_2 436_H_1
D8Mit15	D20	Chr8	44.8 P		124_E_3 124_F_3 161_H_10 439_D_12 447_D_12
D8Mit164	MT1978	Chr8	44.8 F	WC8.32	124_G_12 127_F_8 136_G_2 136_H_2 185_F_3 385_B_11 391_B_3 409_D_2 88_G_1
D8Mit11	A105	Chr8	44.8 F	WC8.33	133_G_12 302_D_4 388_E_9 434_H_2 463_A_12
D8Mit349	MTH3177	Chr8	44.8 P		217_A_12 273_F_2 323_A_8 431_F_2 435_B_8 448_F_6 449_A_6 449_F_6 459_C_1 463_H_8 464_A_12
D8Mit241	MTAR4046	Chr8	44.8 F	WC8.32	139_D_6 170_D_12 390_B_4 391_B_3 462_D_10 462_E_4 88_G_1
D8Mit85	MPC1780	Chr8	47.0 F	WC8.34	305_B_12 310_H_5 403_A_8 403_D_1 403_G_4 406_B_3 456_A_1
D8Mit184	MT2432	Chr8	47.0 F	WC8.34	149_A_2 310_H_5 325_G_8 386_B_1 403_G_4 406_B_3
D8Mit183	MT2013	Chr8	47.0 F	WC8.34	325_G_8 433_A_11 455_B_11 458_H_11
D8Mit242	MT3737	Chr8	47.0 F	WC8.34	149_A_2 305_B_12 325_G_8 386_E_10 403_G_4 406_B_3 455_D_7
D8Mit351	MTH2314	Chr8	48.1 P		179_F_10 309_F_2 352_E_4 360_A_4
D8Mit211	MT3503	Chr8	50.3 F	WC8.34	305_E_9 310_H_5 330_G_8 398_A_2 419_D_8
D8Mit212	MT3094	Chr8	51.4 F	WC8.35	187_E_9 278_F_6 310_E_9 358_G_11 453_G_8
D8Mit110	MPC2653	Chr8	51.4 F	WC8.35	168_H_9 187_E_9 240_H_4 311_E_10 350_G_9 405_B_7 465_B_7
D8Mit352	MTH3007	Chr8	51.4 F	WC8.35	164_G_9 278_F_6 326_D_11 358_G_11 377_C_3 402_B_3
D8Mit198	MT2396	Chr8	52.5 F		149_E_12 198_F_3 218_G_12 283_G_1 293_G_4 311_F_2 362_B_3 380_F_6 382_B_5 402_H_12 459_F_1
D8Mit112	MPC2374	Chr8	55.7 F	WC8.36	165_E_2 319_D_3 331_H_4 389_A_2 419_G_9 421_A_2 425_A_8 431_E_10
D8Mit12	L11	Chr8	55.7 F	WC8.38	149_B_11 287_F_12 342_C_2 453_D_2 87_D_4
D8Mit114	MT455	Chr8	55.7 P		281_H_4 289_F_6 297_A_4 304_A_2 335_D_1 349_H_2 387_C_4 439_A_11 448_B_4
D8Mit34	J4	Chr8	55.7 F	WC8.37	114_B_9 178_H_9 179_G_5 188_H_2 377_G_5 436_D_1
D8Mit47	B591	Chr8	55.7 F	WC8.38	149_B_11 287_F_12 342_C_2 346_A_11 453_D_2
D8Mit269	MT4629	Chr8	55.7 P	WC8.40	121_F_11 153_G_5 296_G_5 312_C_10 321_G_10 341_A_8 362_F_11 382_F_6 443_D_2 449_B_11
D8Mit138	MT674	Chr8	55.7 F	WC8.37	212_G_9 335_B_2 448_A_6
D8Mit185	MT3028	Chr8	55.7 F	WC8.38	177_E_7 342_C_2 343_G_6
D8Mit313	MTH1316	Chr8	55.7 F	WC8.37	166_D_5 188_H_2 212_G_9 344_G_7
D8Mit314	MTH1489	Chr8	56.8 F	WC8.39	136_E_2 181_C_11 256_H_6 361_G_5 433_A_11 433_E_9
D8Mit315	MTH612	Chr8	56.8 F		184_H_7 187_H_7 444_E_10 451_B_8
D8Mit213	MTAR146	Chr8	56.8 F	WC8.40	121_F_11 169_G_6 344_C_8 385_C_6
D8Mit270	MT5168	Chr8	57.9 F	WC8.41	179_A_12 305_G_5 325_E_7 325_G_6 397_E_7 436_D_6 449_F_1
D8Mit115	MPC2379	Chr8	57.9 P	WC8.41	125_C_9 183_D_7
D8Mit152	MT1367	Chr8	57.9 F	WC8.41	114_G_1 179_A_12 305_G_5 449_F_2
D8Mit165	MT1647	Chr8	57.9 F	WC8.41	124_D_1 125_C_9 128_F_12 159_A_3 213_G_8 293_C_6 304_B_12 329_A_8 332_D_4 332_D_6 425_D_11 463_D_3 464_E_7
