01.MHAa42e1.seq	WC-1073
D9Mit342	WC-1094
D9Mit343	WC-1099
D9Mit344	WC-1101
D9Mit345	WC-1106
D9Mit346	WC-1107
D9Mit348.3	WC-1113
D9Mit351.2	WC-1119
D9Mit353	WC-1088
D9Mit355	WC-1106
D9Mit358	WC-1108
D9Mit359	WC-1111
D9Mit36	WC-1107
D9Mit361	WC-1064
D9Mit362	WC-1088
D9Mit38	WC-1112
D9Mit42	WC-1067
D9Mit43	WC-1058
D9Mit46	WC-1076
D9Mit47	WC-1085
D9Mit48	WC-1080
D9Mit49	WC-1085
D9Mit50	WC-1101
D9Mit52	WC-1119
D9Mit54	WC-1090
D9Mit56	WC-1117
D9Mit57	WC-1056
D9Mit58	WC-1059
D9Mit6	WC-1079
D9Mit60	WC-1061
D9Mit61	WC-1061
D9Mit66	WC-1069
D9Mit67	WC-1070
D9Mit69	WC-1074
D9Mit71	WC-1076
D9Mit72	WC-1084
D9Mit73	WC-1091
D9Mit74	WC-1096
D9Mit75	WC-1091
D9Mit8	WC-1095
D9Mit82	WC-1118
D9Mit83	WC-1063
D9Mit84	WC-1060
D9Mit85	WC-1062
D9Mit90	WC-1068
D9Mit91	WC-1070
D9Mit93	WC-1075
D9Mit94	WC-1076
D9Mit95	WC-1076
D9Mit97	WC-1076
D9Mit98	WC-1076
D9Mit99	WC-1076
DXMit10	WC-1165
DXMit101	WC-1122
DXMit103	WC-1125
DXMit11	WC-1165
DXMit110	WC-1141
DXMit113	WC-1148
DXMit118	WC-1161
DXMit119	WC-1142
DXMit12	WC-1169
DXMit120	WC-1142
DXMit122	WC-1168
DXMit123	WC-1120
DXMit124	WC-1123
DXMit125	WC-1129
DXMit126	WC-1136
DXMit127	WC-1138
DXMit128	WC-1147
DXMit129	WC-1157
DXMit13.1	WC-1161
DXMit130	WC-1157
DXMit133	WC-1166
DXMit134	WC-1164
DXMit136	WC-1123
DXMit137	WC-1127
DXMit138	WC-1128
DXMit143	WC-1140
DXMit144	WC-1138
DXMit148	WC-1151
DXMit150	WC-1155
DXMit151	WC-1159
DXMit153	WC-1165
DXMit158	WC-1151
DXMit159	WC-1137
DXMit16	WC-1149
DXMit161	WC-1123
DXMit162	WC-1124
DXMit166	WC-1133
DXMit168	WC-1150
DXMit17	WC-1150
DXMit171	WC-1151
DXMit172	WC-1154
DXMit174	WC-1158
DXMit175	WC-1160
DXMit176	WC-1143
DXMit178	WC-1163
DXMit179	WC-1167
DXMit18	WC-1151
DXMit180.2	WC-1162
DXMit181	WC-1161
DXMit183	WC-1169
DXMit184.1	WC-1170
DXMit186	WC-1169
DXMit187	WC-1126
DXMit191	WC-1129
DXMit192	WC-1134
DXMit203	WC-1122
DXMit205.2	WC-1125
DXMit206	WC-1125
DXMit207	WC-1127
DXMit208	WC-1135
DXMit21	WC-1168
DXMit213	WC-1152
DXMit216	WC-1161
DXMit217	WC-1165
DXMit218	WC-1165
DXMit222	WC-1169
DXMit223	WC-1170
DXMit225.2	WC-1134
DXMit229	WC-1150
DXMit23	WC-1137
DXMit231	WC-1155
DXMit232	WC-1155
DXMit233	WC-1158
DXMit234	WC-1161
DXMit236	WC-1168
DXMit237	WC-1154
DXMit238	WC-1130
DXMit240	WC-1161
DXMit241	WC-1131
DXMit25	WC-1142
DXMit26	WC-1121
DXMit27	WC-1124
DXMit28	WC-1167
DXMit29	WC-1170
DXMit3	WC-1157
DXMit30	WC-1170
DXMit31	WC-1168
DXMit33	WC-1167
DXMit35	WC-1161
DXMit36	WC-1164
DXMit37	WC-1159
DXMit38	WC-1158
DXMit40	WC-1151
DXMit41	WC-1150
DXMit46	WC-1139
DXMit48	WC-1132
DXMit49	WC-1131
DXMit52	WC-1126
DXMit56	WC-1128
DXMit58	WC-1156
DXMit6	WC-1147
DXMit60	WC-1144
DXMit62	WC-1146
DXMit65	WC-1153
DXMit68	WC-1137
DXMit69	WC-1158
DXMit71.1	WC-1170
DXMit72	WC-1127
DXMit73	WC-1136
DXMit75	WC-1135
DXMit78	WC-1145
DXMit79	WC-1155
DXMit80	WC-1163
DXMit81	WC-1130
DXMit82	WC-1132
DXMit83	WC-1134
DXMit84	WC-1153
DXMit87	WC-1139
DXMit9	WC-1159
DXMit90	WC-1129
DXMit91	WC-1137
DXMit94	WC-1142
DXMit95	WC-1151
DXMit96	WC-1149
DXMit98	WC-1166
J00376	WC-498
J00380	WC-28
J03023	WC-681
J03168	WC-1013
J03297	WC-609
J03962	WC-643
J04064	WC-515
J04698	WC-189
J04766	WC-493
J05118	WC-704
J05479	WC-748
K01207	WC-501
K01347	WC-213
K03233	WC-179
L02526	WC-1085
L03547	WC-163
L04262	WC-553
L06444	WC-179
L06451	WC-683
L08061	WC-1151
L08266	WC-316
L08407	WC-592
L08757	WC-874
L10106	WC-110
L10385	WC-666
L10409	WC-678
L11316	WC-706
L12687	WC-210
L17069	WC-1074
L17324	WC-294
L18868	WC-867
L23423	WC-157
L23637	WC-33
L23754	WC-759
L23971	WC-1140
L24118	WC-283
L25125	WC-1048
L25126	WC-1126
L26316	WC-329
L26343	WC-911
L26479	WC-700
L27439	WC-473
L27595	WC-278
L28116	WC-496
L29006	WC-1011
L29468	WC-250
L31397	WC-616
L31959	WC-366
L32372	WC-725
L32973	WC-237
L33412	WC-500
L34169	WC-450
L35029	WC-223
L35261	WC-2
L36179	WC-632
L37871	WC-870
L38281	WC-388
L38422	WC-928
L38698	WC-797
L38847	WC-996
L39770	WC-40
L49433	WC-1056
M10021	WC-1080
M12572	WC-500
M13963	WC-1110
M14506	WC-365
M14805	WC-735
M15131	WC-666
M15177	WC-573
M15525	WC-239
M16358	WC-786
M16362	WC-1150
M18208	WC-213
M18480	WC-749
M20658	WC-16
M20823	WC-155
M21050	WC-155
M21285	WC-590
M21734	WC-428
M21828	WC-941
M21856	WC-929
M21952	WC-737
M22115	WC-874
M22602	WC-493
M22605	WC-870
M22959	WC-398
M23236	WC-914
M23453	WC-722
M23501	WC-197
M23529	WC-1028
M24086	WC-39
M24496	WC-161
M24560	WC-961
M24843	WC-16
M25487	WC-265
M25513	WC-1110
M25773	WC-441
M26270	WC-590
M29475	WC-649
M37335	WC-1159
M55637	WC-500
M55669	WC-675
M57401	WC-366
M58589	WC-323
M59764	WC-805
M60493	WC-860
M60510	WC-215
M61215	WC-558
M62362	WC-932
M62374	WC-174
M62553	WC-981
M63503	WC-987
M63554	WC-701
M63649	WC-240
M63961	WC-751
M64279	WC-607
M64849	WC-431
M65034	WC-745
M68902	WC-908
M72414	WC-1113
M73696	WC-666
M73759	WC-366
M74570	WC-577
M80251	WC-1000
M80360	WC-329
M80456	WC-500
M80481	WC-1061
M80631	WC-574
M80909	WC-441
M81086	WC-776
M81445	WC-366
M81475	WC-373
M83336	WC-341
M83985	WC-1100
M84373	WC-193
M84746	WC-170
M87276	WC-660
M89800	WC-34
M90388	WC-736
M91443	WC-815
M92416	WC-911
M93422	WC-441
M94351	WC-450
M94384	WC-415
M94450	WC-210
M95514	WC-499
M95545	WC-441
M95599	WC-874
M96823	WC-938
M97516	WC-842
MDB0128	WC-211
MDB0137	WC-1119
MDB0199	WC-404
MDB0208	WC-1103
MDB0213	WC-441
MDB0332	WC-355
MDB0358	WC-737
MDB0405	WC-606
MDB0432	WC-1080
MDB0447	WC-131
MDB0490	WC-218
MDB0491	WC-718
MDB0504	WC-165
MDB0506	WC-366
MDB0514	WC-371
MDB0529	WC-182
MDB0556	WC-1067
MDB0562	WC-742
MDB0586	WC-447
MDB0589	WC-1013
MDB0652	WC-213
MDB0659	WC-564
MDB0699	WC-335
MDB0733	WC-974
MDB0759	WC-429
MDB0789	WC-818
MDB0795	WC-66
MDB0799	WC-1118
MDB0809	WC-1121
MDB0859	WC-318
MDB0916	WC-284
MDB0962	WC-662
MDB1006	WC-428
MDB1032	WC-1090
MDB1071	WC-857
MDB1083	WC-820
MDB1088	WC-1048
MDB1111	WC-971
MDB1127	WC-418
MDB1128	WC-1078
MDB1153	WC-203
MDB1320	WC-1048
MDB1324	WC-988
MDB1356	WC-668
MDB1369	WC-840
MDB1396	WC-1165
MDB1432	WC-1111
MDB1448	WC-535
MHAa13b4.seq	WC-307
MHAa13b9.seq	WC-111
MHAa15b12.seq	WC-820
MHAa15b9.seq	WC-282
MHAa15c8.seq	WC-395
MHAa15g12.seq	WC-659
MHAa15g7.seq	WC-1155
MHAa15h4.seq	WC-503
MHAa20b4.seq	WC-650
MHAa20b6.seq	WC-89
MHAa20b7.seq	WC-43
MHAa20d2.seq	WC-931
MHAa20d6.seq	WC-1091
MHAa21a10.seq	WC-78
MHAa21a5.seq	WC-55
MHAa21b11.seq	WC-578
MHAa21b12.seq	WC-302
MHAa21b2.seq	WC-249
MHAa21b3.seq	WC-718
MHAa21b4.seq	WC-297
MHAa21b5.seq	WC-888
MHAa21c1.seq	WC-79
MHAa21c11.seq	WC-486
MHAa21c2.seq	WC-262
MHAa21c3.seq	WC-37
MHAa21c4.seq	WC-17
MHAa21c8.seq	WC-629
MHAa21d10.seq	WC-104
MHAa21d4.seq	WC-1069
MHAa21d5.seq	WC-1142
MHAa21d8.seq	WC-587
MHAa22e11.seq	WC-402
MHAa22e3.seq	WC-1069
MHAa22e6.seq	WC-344
MHAa22e7.seq	WC-330
MHAa22e8.seq	WC-614
MHAa22f11.seq	WC-100
MHAa22f12.seq	WC-450
MHAa22g12.seq	WC-534
MHAa22g2.seq	WC-640
MHAa22h12.seq	WC-511
MHAa27a6.seq	WC-42
MHAa27a7.seq	WC-448
MHAa27b4.seq	WC-872
MHAa27b6.seq	WC-74
MHAa27d4.seq	WC-330
MHAa28c1.seq	WC-790
MHAa28c3.seq	WC-797
MHAa28f10.seq	WC-38
MHAa28f6.seq	WC-468
MHAa28g3.seq	WC-38
MHAa28g5.seq	WC-1159
MHAa28g7.seq	WC-996
MHAa28h1.seq	WC-492
MHAa28h6.seq	WC-116
MHAa28h8.seq	WC-414
MHAa28h9.seq	WC-1012
MHAa29a5.seq	WC-852
MHAa29a8.seq	WC-484
MHAa29b8.seq	WC-925
MHAa29c4.seq	WC-684
MHAa29c6.seq	WC-509
MHAa29c8.seq	WC-537
MHAa30e3.seq	WC-554
MHAa30e9.seq	WC-484
MHAa30f10.seq	WC-558
MHAa30f3.seq	WC-172
MHAa30f6.seq	WC-160
MHAa30f7.seq	WC-545
MHAa30g11.seq	WC-955
MHAa30g12.seq	WC-167
MHAa30g3.seq	WC-867
MHAa30g5.seq	WC-1106
MHAa30g9.seq	WC-476
MHAa31b4.seq	WC-798
MHAa31c11.seq	WC-47
MHAa31c12.seq	WC-730
MHAa31c5.seq	WC-125
MHAa31c8.seq	WC-556
MHAa31d5.seq	WC-523
MHAa32b10.seq	WC-1030
MHAa32d3.seq	WC-82
MHAa32e8.seq	WC-231
MHAa33c6.seq	WC-593
MHAa34e1.seq	WC-669
MHAa34e9.seq	WC-876
MHAa34f3.seq	WC-497
MHAa34f7.seq	WC-912
MHAa34f8.seq	WC-706
MHAa34f9.seq	WC-232
MHAa34g12.seq	WC-320
MHAa34g7.seq	WC-104
MHAa34h10.seq	WC-979
MHAa34h6.seq	WC-458
MHAa35a10.seq	WC-493
MHAa35a11.seq	WC-789
MHAa35a5.seq	WC-377
MHAa35b4.seq	WC-314
MHAa35b5.seq	WC-721
MHAa35b6.seq	WC-353
MHAa35b7.seq	WC-1127
MHAa35c5.seq	WC-733
MHAa35c8.seq	WC-1075
MHAa38c10.seq	WC-652
MHAa38c3.seq	WC-1095
MHAa38c4.seq	WC-774
MHAa38c6.seq	WC-770
MHAa38d11.seq	WC-45
MHAa38d12.seq	WC-304
MHAa38d3.seq	WC-130
MHAa38e10.seq	WC-471
MHAa38e3.seq	WC-620
MHAa38e5.seq	WC-1144
MHAa38e6.seq	WC-397
MHAa42c8.seq	WC-1162
MHAa43g3.seq	WC-798
MHAa43h6.seq	WC-145
MHAa43h8.seq	WC-899
MHAa43h9.seq	WC-225
MHAa47e10.seq	WC-74
MHAa47f5.seq	WC-1161
MHAa52a5.seq	WC-921
MHAa52b4.seq	WC-855
MHAa52b7.seq	WC-1099
MHAa52b9.seq	WC-6
MHAa52c11.seq	WC-392
MHAa52c2.seq	WC-851
MHAa52d1.seq	WC-852
MHAa52d10.seq	WC-504
MHAa52d5.seq	WC-726
MHAa52d8.seq	WC-486
MHAa53a12.seq	WC-656
MHAa53b12.seq	WC-306
MHAa53b3.seq	WC-254
MHAa53c6.seq	WC-149
MHAa53d7.seq	WC-559
MHAa53f8.seq	WC-668
MHAa53g10.seq	WC-92
MHAa53g3.seq	WC-737
MHAa53g6.seq	WC-1136
MHAa54a2.seq	WC-451
MHAa54a5.seq	WC-252
MHAa54a7.seq	WC-797
MHAa54a9.seq	WC-840
MHAa54b1.seq	WC-787
MHAa54b6.seq	WC-403
MHAa54b7.seq	WC-687
MHAa54b9.seq	WC-1157
MHAa54c10.seq	WC-1142
MHAa54c12.seq	WC-324
MHAa54c2.seq	WC-491
MHAa54c9.seq	WC-899
MHAa54d3.seq	WC-655
MHAa54d6.seq	WC-428
MHAa54e12.seq	WC-784
MHAa54e6.seq	WC-980
MHAa54e7.seq	WC-996
MHAa54e9.seq	WC-944
MHAa54f5.seq	WC-644
MHAa54f9.seq	WC-62
MHAa54g11.seq	WC-90
MHAa54g5.seq	WC-801
MHAa54h10.seq	WC-965
MHAa54h2.seq	WC-545
MHAa54h4.seq	WC-482
MHAa54h5.seq	WC-1099
MHAa54h7.seq	WC-452
MHAa56c10.seq	WC-1165
MHAa59b10.seq	WC-320
MHAa59d11.seq	WC-52
MHAa59e4.seq	WC-1161
MHAa59e6.seq	WC-1078
MHAa59f10.seq	WC-472
MHAa59f11.seq	WC-525
MHAa59g5.seq	WC-35
MHAa59g8.seq	WC-683
MHAa59g9.seq	WC-633
MHAa59h6.seq	WC-663
MHAa61a3.seq	WC-898
MHAa61a6.seq	WC-1056
MHAa61d12.seq	WC-616
MHAa61d9.seq	WC-850
MHAa64a1.seq	WC-723
MHAa64a12.seq	WC-1028
MHAa64a4.seq	WC-670
MHAa64a5.seq	WC-793
MHAa64b12.seq	WC-34
MHAa64d11.seq	WC-521
MHAa64d3.seq	WC-1062
MHAa66f11.seq	WC-509
MHAa66f3.seq	WC-762
MHAa67a10.seq	WC-603
MHAa67a12.seq	WC-863
MHAa67a4.seq	WC-592
MHAa67a6.seq	WC-945
MHAa67b10.seq	WC-544
MHAa67b12.seq	WC-640
MHAa67b4.seq	WC-168
MHAa67b5.seq	WC-750
MHAa67c10.seq	WC-179
MHAa67c11.seq	WC-190
MHAa67c4.seq	WC-1011
MHAa67c5.seq	WC-663
MHAa67c6.seq	WC-894
MHAa67c8.seq	WC-408
MHAa67d12.seq	WC-138
MHAa67d2.seq	WC-892
MHAa67d6.seq	WC-476
MHAa67e1.seq	WC-1075
MHAa67e10.seq	WC-60
MHAa67e8.seq	WC-423
MHAa67f2.seq	WC-455
MHAa67f8.seq	WC-553
MHAa67g1.seq	WC-389
MHAa67g10.seq	WC-156
MHAa67g8.seq	WC-205
MHAa67g9.seq	WC-203
MHAa67h10.seq	WC-1012
MHAa67h12.seq	WC-308
MHAa67h3.seq	WC-633
MHAa67h4.seq	WC-248
MHAa70e1.seq	WC-560
MHAa70e10.seq	WC-127
MHAa70e2.seq	WC-1051
MHAa70e4.seq	WC-417
MHAa70f9.seq	WC-107
MHAa70g1.seq	WC-904
MHAa70g10.seq	WC-384
MHAa70g4.seq	WC-608
MHAa70g6.seq	WC-1095
MHAa70h11.seq	WC-968
MHAa70h12.seq	WC-34
MHAa70h3.seq	WC-711
MHAa70h6.seq	WC-849
MHAa70h7.seq	WC-492
MHAa74a1.seq	WC-315
MHAa74a4.seq	WC-2
MHAa74a6.seq	WC-559
MHAa74d8.seq	WC-189
MHAa74e3.seq	WC-530
MHAa74f11.seq	WC-122
MHAa74g4.seq	WC-60
MHAa74g5.seq	WC-859
MHAa74g7.seq	WC-293
MHAa74h12.seq	WC-1028
MHAa75e5.seq	WC-565
MHAa75f2.seq	WC-688
MHAa75f5.seq	WC-252
MHAa75g1.seq	WC-481
MHAa75g2.seq	WC-865
MHAa78a4.seq	WC-85
MHAa78b10.seq	WC-564
MHAa78b11.seq	WC-174
MHAa78b5.seq	WC-91
MHAa78b7.seq	WC-605
MHAa78b9.seq	WC-62
MHAa78c2.seq	WC-929
MHAa78c7.seq	WC-1097
MHAa78d7.seq	WC-366
MHAa78e1.seq	WC-799
MHAa78e2.seq	WC-1048
MHAa78e6.seq	WC-14
MHAa78f2.seq	WC-919
MHAa78f5.seq	WC-380
MHAa78g12.seq	WC-968
MHAa78g4.seq	WC-605
MHAa78g8.seq	WC-577
MHAa78h12.seq	WC-900
MHAa78h4.seq	WC-410
MHAa7a1.seq	WC-170
MHAa7a4.seq	WC-443
MHAa7b12.seq	WC-738
MHAa7b3.seq	WC-552
MHAa7b6.seq	WC-854
MHAa7b7.seq	WC-1032
MHAa7c1.seq	WC-11
MHAa7c12.seq	WC-296
MHAa7c2.seq	WC-349
MHAa7c5.seq	WC-264
MHAa7c9.seq	WC-1148
MHAa7d3.seq	WC-831
MHAa7d9.seq	WC-606
MHAa81e1.seq	WC-388
MHAa81e11.seq	WC-738
MHAa81e12.seq	WC-293
MHAa81e3.seq	WC-678
MHAa81e5.seq	WC-1164
MHAa81f4.seq	WC-596
MHAa81f9.seq	WC-1138
MHAa81g3.seq	WC-211
MHAa81g8.seq	WC-797
MHAa81g9.seq	WC-668
MHAa81h11.seq	WC-29
MHAa81h6.seq	WC-550
MHAa82a4.seq	WC-237
MHAa82a7.seq	WC-520
MHAa82a9.seq	WC-860
MHAa82b4.seq	WC-763
MHAa82c5.seq	WC-100
MHAa82d1.seq	WC-206
MHAa82d4.seq	WC-752
MHAa82d7.seq	WC-849
MHAa83a1.seq	WC-489
MHAa83b7.seq	WC-834
MHAa83b9.seq	WC-314
MHAa83d11.seq	WC-658
MHAa83d5.seq	WC-428
MHAa83d8.seq	WC-417
MHAa84a2.seq	WC-6
MHAa84a3.seq	WC-304
MHAa84b11.seq	WC-386
MHAa84b2.seq	WC-67
MHAa84b7.seq	WC-382
MHAa84c2.seq	WC-117
MHAa84c5.seq	WC-304
MHAa84d1.seq	WC-1070
MHAa84d3.seq	WC-837
MHAa84d5.seq	WC-716
MHAa84d6.seq	WC-850
MHAa84e1.seq	WC-660
MHAa84e6.seq	WC-947
MHAa84f0.seq	WC-55
MHAa84f6.seq	WC-174
MHAa84g1.seq	WC-323
MHAa84g10.seq	WC-633
MHAa84g2.seq	WC-520
MHAa84g5.seq	WC-901
MHAa84g6.seq	WC-16
MHAa84g9.seq	WC-320
MHAa84h3.seq	WC-174
MHAa84h4.seq	WC-739
MHAa84h6.seq	WC-536
MHAa84h7.seq	WC-905
MHAa85d6.seq	WC-741
MHAa85d7.seq	WC-1021
MHAa85e2.seq	WC-1164
MHAa85f8.seq	WC-206
MHAa85g5.seq	WC-768
MHAa85g8.seq	WC-267
MHAa85h2.seq	WC-21
MHAa85h8.seq	WC-706
MHAa87a1.seq	WC-748
MHAa87a10.seq	WC-234
MHAa87a12.seq	WC-593
MHAa87a3.seq	WC-912
MHAa87a4.seq	WC-608
MHAa87a6.seq	WC-18
MHAa87b1.seq	WC-503
MHAa87b2.seq	WC-963
MHAa87b3.seq	WC-92
MHAa87b4.seq	WC-266
MHAa87c2.seq	WC-24
MHAa87d12.seq	WC-782
MHAa87d3.seq	WC-625
MHAa87e1.seq	WC-1058
MHAa87e11.seq	WC-831
MHAa87e4.seq	WC-374
MHAa87e7.seq	WC-107
MHAa87e9.seq	WC-320
MHAa87f1.seq	WC-837
MHAa87f11.seq	WC-389
MHAa87f5.seq	WC-422
MHAa87f6.seq	WC-393
MHAa87f7.seq	WC-849
MHAa87f8.seq	WC-973
MHAa87h2.seq	WC-844
MHAa87h6.seq	WC-296
MHAa87h7.seq	WC-796
MHAa88e6.seq	WC-91
MHAa88e8.seq	WC-520
MHAa88f8.seq	WC-863
MHAa88g1.seq	WC-320
MHAa88g11.seq	WC-643
MHAa88g3.seq	WC-207
MHAa88g6.seq	WC-750
MHAa88h1.seq	WC-8
MHAa88h11.seq	WC-215
MHAa88h4.seq	WC-1148
MHAa8f10.seq	WC-1017
MHAa8g12.seq	WC-799
MHAa8h1.seq	WC-219
MHAa8h12.seq	WC-235
MHAa97a1.seq	WC-746
MHAa97a11.seq	WC-146
MHAa97a7.seq	WC-911
MHAa97a8.seq	WC-976
MHAa97b11.seq	WC-666
MHAa97b3.seq	WC-53
MHAa97b9.seq	WC-904
MHAa97c1.seq	WC-1088
MHAa97c11.seq	WC-792
MHAa97c12.seq	WC-1013
MHAa97c4.seq	WC-391
MHAa97d1.seq	WC-445
MHAa97d5.seq	WC-622
MHAa97d6.seq	WC-658
MHAa97d7.seq	WC-20
MHAa97d9.seq	WC-515
MHAa97e12.seq	WC-97
MHAa97e5.seq	WC-781
MHAa97g2.seq	WC-1076
MHAa97g6.seq	WC-1038
MHAa97h11.seq	WC-137
MHAa97h3.seq	WC-920
MHAa97h7.seq	WC-1134
MPC1049	WC-111
MPC1102	WC-158
MPC1109	WC-1130
MPC1493	WC-277
MPC193	WC-228
MPC360	WC-304
MT1034	WC-779
MT170	WC-755
MT2092	WC-836
MT2114	WC-251
MT2426	WC-954
MT2731	WC-1058
MT445	WC-918
MTH1019	WC-10
MTH1416	WC-457
MTH1788	WC-936
MTH2266	WC-770
MTH2281	WC-36
MTH2381	WC-1131
MTH2449	WC-209
MTH2462	WC-206
MTH2511	WC-485
MTH2892	WC-462
MTH2903	WC-957
MTH2977	WC-1116
MTH628	WC-1130
MTH864	WC-1089
MTH921	WC-689
N28096	WC-91
N28112	WC-172
N28140	WC-34
N28141	WC-867
N28159	WC-684
N28178	WC-776
N28202	WC-161
R74613	WC-573
R74628	WC-191
R74682	WC-267
R74686	WC-264
R74703	WC-309
R74704	WC-215
R74711	WC-816
R74724	WC-689
R74726	WC-1108
R74740	WC-15
R74768	WC-960
R74771	WC-927
R74781	WC-833
R74805	WC-1107
R74819	WC-193
R74825	WC-209
R74871	WC-969
R74893	WC-573
R74919	WC-444
R74924	WC-829
R74947	WC-39
R74960	WC-441
R74983	WC-802
R75036	WC-104
R75047	WC-1074
R75060	WC-820
R75086	WC-443
R75103	WC-155
R75104	WC-211
R75115	WC-429
R75258	WC-737
R75262	WC-280
R75266	WC-447
R75280	WC-289
R75285	WC-877
R75336	WC-1159
R75373	WC-265
R75378	WC-134
R75430	WC-662
R75475	WC-434
R75479	WC-95
R75516	WC-441
R75548	WC-697
R75552	WC-210
R75555	WC-91
R75557	WC-204
R75563	WC-1143
Results_Cp_8_25_95_03.seq	WC-1135
Results_ER_8_28_95_1__38.seq	WC-336
Results_ER_8_28_95_1__39.seq	WC-509
Results_ER_8_28_95_1__7.seq	WC-818
Results_ER_8_28_95_1__8.seq	WC-1056
Results_ER_8_28_95_1___169.seq	WC-960
Results_ER_8_28_95_1___172.seq	WC-885
Results_ER_8_28_95_1___173.seq	WC-801
Results_ER_8_28_95_1___175.seq	WC-886
Results_ER_8_28_95_2_10.seq	WC-220
Results_ER_8_28_95_2_17.seq	WC-315
Results_ER_8_28_95_2_23.seq	WC-1013
Results_ER_8_28_95_2_25.seq	WC-739
Results_ER_8_28_95_2_29.seq	WC-20
Results_ER_8_28_95_2_30.seq	WC-801
Results_ER_8_28_95_2_37.seq	WC-750
Results_ER_8_28_95_2_4.seq	WC-710
Results_ER_8_28_95_2_42.seq	WC-581
Results_ER_8_28_95_2_48.seq	WC-1077
Results_ER_8_28_95_2_7.seq	WC-174
Results_ER_8_28_95_2_8.seq	WC-859
Results_ER_8_29_95_1_1.seq	WC-650
Results_ER_8_29_95_1_10.seq	WC-964
Results_ER_8_29_95_1_11.seq	WC-1066
Results_ER_8_29_95_1_14.seq	WC-340
Results_ER_8_29_95_1_17.seq	WC-1022
Results_ER_8_29_95_1_21.seq	WC-288
Results_ER_8_29_95_1_25.seq	WC-293
Results_ER_9_1_95_1_30.seq	WC-760
Results_ER_9_1_95_1_31.seq	WC-1058
Results_ER_9_1_95_2_16.seq	WC-864
Results_ER_9_1_95_2_24.seq	WC-444
Results_ER_9_1_95_2_29.seq	WC-465
Results_ER_9_1_95_2_30.seq	WC-947
Results_ER_9_1_95_3_11.seq	WC-745
Results_ER_9_1_95_3_18.seq	WC-960
Results_ER_9_1_95_3_41.seq	WC-213
Results_ER_9_1_95_3_45.seq	WC-711
Results_ER_9_1_95_3_5.seq	WC-37
Results_ER_9_1_95_3_6.seq	WC-833
Results_ER_9_1_95_4_18.seq	WC-315
Results_ER_9_1_95_4_19.seq	WC-865
Results_ER_9_1_95_4_26.seq	WC-562
Results_ER_9_1_95_4_31.seq	WC-535
Results_ER_9_1_95_4_36.seq	WC-797
Results_ER_9_5_95_18.seq	WC-307
Results_ER_9_5_95_19.seq	WC-659
Results_ER_9_5_95_27.seq	WC-38
Results_ER_9_5_95_33.seq	WC-9
Results_ER_9_5_95_35.seq	WC-93
Results_ER_9_5_95_39.seq	WC-1077
Results_ER_9_5_95_41.seq	WC-653
Results_ER_9_5_95_44.seq	WC-94
Results_ER_9_5_95_8.seq	WC-801
Results_ER_9_6_95_57.seq	WC-266
Results_ER_9_6_95_62.seq	WC-675
Results_ER_9_6_95_63.seq	WC-1091
Results_ER_9_6_95_65.seq	WC-1047
Results_ER_9_6_95_68.seq	WC-979
Results_ER_9_6_95_69.seq	WC-815
Results_ER_9_6_95_72.seq	WC-1145
Results_ER_9_6_95_76.seq	WC-205
Results_ER_9_6_95_81.seq	WC-834
Results_ER_9_6_95_85.seq	WC-132
Results_ER_9_6_95_87.seq	WC-1170
Results_ER_9_6_95_92.seq	WC-9
Results_G1_8_29_9540.seq	WC-318
Results_H8_11_95_11.55_AM34.seq	WC-123
Results_H8_11_95_11.55_AM42.seq	WC-905
Results_H8_17_95_8.20_PM-214.seq	WC-344
Sample_02.Seq	WC-638
Sample_03.Seq	WC-476
T25625	WC-989
T25627	WC-966
T25635	WC-338
T25656	WC-764
U00478	WC-443
U00674	WC-409
U00678	WC-1046
U00937	WC-282
U01663	WC-930
U01840	WC-450
U02602	WC-268
U02884	WC-816
U04204	WC-868
U04294	WC-95
U04541	WC-730
U04672	WC-358
U04673	WC-358
U04674	WC-172
U04827	WC-121
U05245	WC-487
U06431	WC-63
U06670	WC-581
U06923	WC-22
U06948	WC-75
U07425	WC-450
U07808	WC-1041
U08185	WC-116
U09383	WC-351
U09421	WC-700
U10341	WC-1120
U10484	WC-921
U10530	WC-709
U10871	WC-496
U11054	WC-24
U11075	WC-431
U11692	WC-300
U11853	WC-910
U11859	WC-489
U12236	WC-192
U12473	WC-590
U12785	WC-184
U12791	WC-732
U12883	WC-94
U12919	WC-1033
U13053	WC-765
U13174	WC-555
U13263	WC-469
U13838	WC-1026
U14172	WC-599
U14419	WC-174
U15209	WC-198
U16740	WC-1106
U18119	WC-819
U18310	WC-185
U18658	WC-47
U18867	WC-989
U19119	WC-177
U19380	WC-464
U20159	WC-171
U20371	WC-874
U21103	WC-211
U21226	WC-181
U21795	WC-1150
U21960	WC-312
U22339	WC-605
U22493	WC-664
U22516	WC-360
U22829	WC-550
U26259	WC-530
U27177	WC-684
U27178	WC-684
U27268	WC-506
U27295	WC-607
U27457	WC-24
U28068	WC-642
U28216	WC-939
U28217	WC-939
U28726	WC-410
U29086	WC-878
U29088	WC-800
U29173	WC-909
U30464	WC-441
U30509	WC-130
U30602	WC-443
U30838	WC-351
U31992	WC-1070
U32469	WC-131
U32614	WC-976
U32684	WC-854
U33626	WC-1082
U33958	WC-863
U34071	WC-1157
U34293	WC-211
U34883	WC-747
U35101	WC-311
U35233	WC-306
U35730	WC-428
