Locus	Assay	Chrom	Genetic Position	Contig	Yacs
	18.MMHAP97FRF9.seq	Chr9		WC9.19	125_E_1 319_G_10 396_E_1 433_G_1
	MHAa61a6.seq	Chr9		WC9.1	136_F_1 160_H_5 274_G_10 385_A_11 390_C_3 419_C_4 419_D_4 445_G_2
	02.MMHAP16FLA2.seq	Chr9		WC9.2	117_F_5 179_A_3 183_H_7 223_G_12 351_F_6 382_C_11 87_E_8
	08.MMHAP76FRC8.seq	Chr9		WC9.16	200_E_7 215_B_1 325_G_5 388_F_11 445_C_11 450_E_6 460_C_4
	L17069	Chr9		WC9.15	122_F_9 150_C_12 162_E_10 165_B_6 240_H_2 323_F_11
	MT2731	Chr9		WC9.2	117_F_5 120_E_4 179_A_3 183_H_7 223_G_12 351_F_6 382_C_11 433_F_4 438_D_11 87_E_8
	19.MMHAP67FLG1.seq	Chr9		WC9.20	123_B_3 150_F_7 312_D_1 322_E_7 379_F_7 384_C_7 435_F_12 448_E_4
	D17878	Chr9		WC9.27	152_H_2 188_F_10 218_H_10 392_H_3 396_B_7 419_G_8 430_A_5
	U49739	Chr9		WC9.27	158_C_8 158_C_9 179_A_5 218_H_10 307_F_10 316_H_1 392_H_3 464_D_8
	M80481	Chr9		WC9.3	166_H_11 168_B_6 239_G_3 303_C_7 360_A_6 384_G_8 392_H_12 435_E_1 442_E_12
	33.MMHAP9FLC6.seq	Chr9		WC9.34	136_B_8 136_C_7 178_D_6 292_H_8 332_A_9 360_C_7 377_F_9 380_C_3 391_D_7 406_A_11 409_H_1 411_A_9 450_F_3
	33.MHAa50g9.seq	Chr9		WC9.33	128_C_1 165_B_4 187_C_12 299_A_8 312_D_4 320_E_2 335_B_11 417_E_3 433_B_6 457_C_12
	30.MMHAP9FRB12.seq	Chr9		WC9.13	152_F_12 188_D_12 278_C_2 319_F_1 398_H_7 416_C_10 433_D_11 446_E_9
	Results_ER_8_29_95_1_11.seq	Chr9		WC9.7	114_D_1 137_F_9 138_E_6 181_E_1 181_F_11 193_A_11 303_E_2 348_E_1 357_D_8 411_D_6 417_A_3 449_C_12
	40.MMHAP25FLF4.seq	Chr9		WC9.9	118_H_10 160_H_11 334_D_4 447_B_7 447_B_9
	M72414	Chr9		WC9.39	149_D_6 152_D_3 168_G_5 188_A_8 326_B_6 384_A_2 395_G_2 455_E_10
	26.MMHAP53FRA11.seq	Chr9		WC9.44	139_G_11 256_F_7 291_H_11 308_H_2 341_F_3 377_E_10
	39.MMHAP6FLE6.seq	Chr9		WC9.3	116_C_5 287_H_4 299_C_2 341_A_9
	35.MMHAP33FRD11.seq	Chr9		WC9.44	141_B_9 166_H_9 316_E_2 320_E_1 362_B_4 396_E_9 418_H_3 433_E_4 446_A_10
	X15050	Chr9		WC9.15	147_H_5 164_F_12 223_F_7 239_G_4 293_B_3 298_E_3 334_G_5 396_H_1 457_A_7
	47.E1_9_6_95.seq	Chr9		WC9.29	113_D_4 132_A_5 281_F_8 403_C_8 438_G_11
	27.MMHAP9FRA12.seq	Chr9		WC9.10	137_D_4-f 165_G_8 177_H_9 183_E_11 351_H_6 389_G_9 463_D_9
	17.MMHAP26FRF8.seq	Chr9		WC9.4	140_F_11 149_E_5 156_D_6 223_A_1 313_H_3 410_A_8
	15.MHAa64f3.seq	Chr9		WC9.16	187_B_4 388_F_11 398_F_11
	04.MMHAP28FRB7.seq	Chr9		WC9.44	316_E_2 362_B_4 396_E_9 433_E_4 446_A_10
	U43678	Chr9		WC9.16	139_C_9 161_A_4 178_A_9 184_F_11 333_H_6 362_C_6 391_C_3 436_D_5 439_H_8 457_B_5
	D18389	Chr9		WC9.35	187_B_5 187_G_12 187_G_3 212_B_3 295_G_4 316_C_11 332_C_2 362_E_7 376_H_11
	MHAa97g2.seq	Chr9		WC9.15	147_H_5 149_E_2 164_F_12 277_G_8 277_H_6 283_G_2 304_C_1 408_B_9 457_A_7
	MHAa78c7.seq	Chr9		WC9.25	131_G_3 168_E_2 255_A_3 255_B_3 287_B_5 331_H_2 333_D_8 443_F_4 451_F_4
	D17914	Chr9		WC9.37	163_F_2 203_E_7 240_H_3 321_D_1 409_D_1 432_H_6
	28.MMHAP97FRB10.seq	Chr9		WC9.16	200_E_7 215_B_1 311_F_10 388_F_11 450_E_6
	16.MMHAP70FLF1.seq	Chr9		WC9.16	129_C_8 310_F_11 346_F_4 391_E_3 434_D_9 448_H_9 455_F_11
	U16740	Chr9		WC9.33	126_E_3 134_C_5 144_G_5 152_D_12 214_F_10 335_B_11 351_F_4 362_C_11 457_C_12 87_H_2
	47.MMHAP30FLH5.seq	Chr9		WC9.16	129_C_8 346_C_2 434_F_5 436_D_4
	X60367	Chr9		WC9.33	126_B_10 126_C_9 144_G_5 152_D_12 178_A_7
	48.MMHAP68FRH12.seq	Chr9		WC9.3	116_C_5 287_H_4 299_C_2 299_F_2 341_A_9 350_G_8 377_E_11 392_H_12
	07.MMHAP31FLC1.seq	Chr9		WC9.9	118_H_10 131_F_11 334_D_4
	35.MMHAP10FD5.seq	Chr9		WC9.6	283_D_7 295_D_9 308_F_2
	41.MMHAP67FLF5.seq	Chr9		WC9.16	135_E_11 135_H_5 316_E_12 431_A_8 438_H_12 448_H_9 451_F_10 451_H_10
	24.MHAa55f12.seq	Chr9		WC9.21	151_F_4 169_D_6 223_D_5 350_H_10 445_E_5 445_F_12
	32.MMHAP64FLC5.seq	Chr9		WC9.17	173_F_5 181_H_2 185_B_2 218_B_9 303_D_1 321_F_8 322_A_2
	01.MHAa42e1.seq	Chr9		WC9.14	137_H_3 147_G_12 290_B_9 295_A_11 328_C_5 405_H_11 448_B_7 463_F_9
	D17867	Chr9		WC9.13	188_D_12 319_F_1 398_H_7 416_C_10 433_D_11
	10.MMHAP16FRD7.seq	Chr9		WC9.10	165_G_8 351_H_6 389_G_9 419_E_2 463_D_9
	30.MMHAP59FLB6.seq	Chr9		WC9.43	240_F_4 295_F_9 346_E_8 381_G_9 403_C_3 436_C_6
	40.MHAa92d4.seq	Chr9		WC9.20	119_C_12 136_E_4 286_H_10 305_B_8 422_A_9 423_A_4 429_A_9 454_E_9 87_D_12
	34.MMHAP23FLD4.seq	Chr9		WC9.8	320_C_6 396_D_7
D9Mit271.1		Chr9		WC9.28	128_H_5 129_G_3 140_A_2 156_D_9 166_A_12 173_A_6 184_A_1 344_A_7 352_H_7 352_H_9 396_C_9 398_G_12 403_B_6 403_F_12 458_A_12
	13.MMHAP27FLE1.seq	Chr9		WC9.21	133_C_9 148_A_7 180_D_6 183_F_8 193_H_1 213_F_5 317_G_12 396_H_8 436_A_9 440_E_8 445_E_5
	MHAa30g5.seq	Chr9		WC9.33	128_C_1 165_B_4 187_C_12 299_A_8 312_D_4 320_E_2 335_B_11 417_E_3 433_B_6 433_F_4 457_C_12
	MHAa97c1.seq	Chr9		WC9.20	126_D_12 129_A_12 136_E_4 138_E_12 166_D_8 286_H_10 350_A_5 421_A_5 454_E_9
	28.MMHAP63FLB4.seq	Chr9		WC9.7	193_A_11 303_E_2
D9Mit281.1		Chr9			126_F_6 322_C_9
	19.MMHAP29FRG7.seq	Chr9		WC9.3	116_C_5 287_H_4 299_C_2 341_A_9 342_A_9
D9Mit305.2		Chr9		WC9.23	137_H_4 193_D_5 361_C_12 386_F_11 402_F_10
	13.MMHAP4FLE1.seq	Chr9		WC9.20	119_C_12 136_E_4 286_H_10 305_B_8 421_A_5 454_E_9 87_D_12
	44.MMHAP25FRG11.seq	Chr9		WC9.4	126_C_4 171_G_11 179_H_2 313_H_3 384_H_2
	MHAa59e6.seq	Chr9		WC9.16	121_D_4 360_E_6 388_F_11 450_E_6 460_C_4
	Results_ER_8_28_95_1__8.seq	Chr9		WC9.1	136_F_1 160_H_5 311_E_2 390_C_3
	37.MHAa58d1.seq	Chr9		WC9.15	118_F_11 179_A_2 203_F_12 277_F_4 293_B_3 298_E_3 316_G_9 356_C_9 356_D_8 403_F_8 416_C_8 434_F_9
	26.MMHAP47FLA5.seq	Chr9		WC9.32	147_E_9 326_D_5 361_H_8 382_F_9 419_E_1-f 88_B_12
	26.MHAa59c2.seq	Chr9		WC9.15	199_A_3 433_G_6
	16.MMHAP61FRF7.seq	Chr9		WC9.40	136_B_11 153_F_9 393_F_7 456_G_5
	MHAa70g6.seq	Chr9		WC9.24	123_C_3 311_B_7 343_H_2 443_E_9
	MTH2977	Chr9		WC9.41	140_H_12 153_B_5 181_G_8 255_G_2 319_F_12 350_C_11 390_B_9
	Results_ER_9_5_95_39.seq	Chr9		WC9.16	163_E_10 170_C_1 273_E_5 286_A_4 299_H_10 351_A_2 351_A_3 391_A_9-f 418_A_4
	26.MMHAP97FRA11.seq	Chr9		WC9.13	115_G_2 132_G_2 180_H_3 319_F_1 398_H_7 416_C_10
	mHAa31g7.seq	Chr9		WC9.22	127_B_3 165_E_4 180_D_11 316_E_4 323_B_11 323_C_11 425_D_2 448_E_11 451_F_11
	15.MMHAP94FLE3.seq	Chr9		WC9.29	113_D_4 132_A_5 177_F_4-f 281_F_8 438_G_11
	39.MMHAP29FRE12.seq	Chr9		WC9.20	119_C_12 124_C_2 134_G_7 136_E_4 286_H_10 305_B_8 350_A_5 392_G_1 454_E_9 460_D_10
D9Mit294.1		Chr9		WC9.5	200_G_9 345_B_1
	43.MMHAP53FLG4.seq	Chr9		WC9.21	385_A_2 396_H_8 436_A_9 443_H_2
	16.MMHAP11FRF7.seq	Chr9		WC9.4	126_C_4 140_F_11 179_H_2 313_H_3
	X92592	Chr9		WC9.21	350_H_10 385_A_2 396_H_8 436_A_9 445_E_5
	42.MMHAP61FLF6.seq	Chr9		WC9.17	169_D_9 282_C_7 417_D_9-f 436_H_4 449_A_12
	31.MMHAP16FRC10.seq	Chr9		WC9.2	127_E_6 224_E_4 320_D_7 321_B_1 397_H_9 406_C_6 408_C_9 436_E_10
	MDB1432	Chr9		WC9.37	110_C_11 169_C_11 172_B_9 465_F_1
D9Mit232.1		Chr9		WC9.16	123_D_7 129_C_8 166_B_10 379_G_9 396_E_3 434_F_5 465_E_5
	01.MMHAP27FRA7.seq	Chr9		WC9.1	144_H_6 178_E_8 178_F_7 316_F_7 433_H_1 444_D_4 460_G_1
D9Mit233.1		Chr9		WC9.20	166_D_8 167_F_7 286_H_10 344_F_5 350_A_5 421_A_5 443_C_4
	26.MMHAP84FRA11.seq	Chr9		WC9.10	161_A_5 161_F_4 165_F_1 255_B_9 389_G_9 419_E_2 458_B_2 88_C_5
	MHAa20d6.seq	Chr9		WC9.21	120_G_10 200_A_11 316_C_3 316_D_3
	X74736	Chr9		WC9.37	110_C_11 120_G_5 144_A_3 170_B_8 390_G_11 398_G_3 411_D_5 412_A_4 434_C_11
	41.MMHAP97FRF11.seq	Chr9		WC9.9	118_H_10 139_D_5 334_D_4
	40.MMHAP66FLF4.seq	Chr9		WC9.26	141_G_2 402_D_11 462_F_6
	05.MMHAP19FRB8.seq	Chr9		WC9.17	124_E_7 156_C_12 164_B_7 169_D_9 323_B_12 391_H_5 397_G_4 416_D_4
	38.MHAa56h2.seq	Chr9		WC9.3	132_F_1 185_G_3 198_B_1 387_H_1 441_H_10 441_H_12
	D19440	Chr9		WC9.15	136_C_3 139_G_5 149_A_11 151_B_9 165_B_11 316_E_10 350_F_7 352_A_3 408_B_9 433_G_6
	U06483	Chr9		WC9.6	138_B_3-f 282_B_3
	20.MMHAP29FRG8.seq	Chr9		WC9.43	240_F_4 285_C_12 295_F_9 346_E_8 403_C_3 436_C_6
	MTH864	Chr9		WC9.21	119_G_9 286_A_8 391_G_6 396_H_8 406_H_5 420_C_6 420_F_5
	35.MMHAP56FLD5.seq	Chr9		WC9.16	171_G_11 286_A_4 418_A_4
	11.MHAa92e11.seq	Chr9		WC9.3	168_B_6 303_C_7 384_G_8 392_H_12 429_H_6 435_E_1 442_E_12
	MDB1032	Chr9		WC9.21	151_F_4 350_H_10
	MHAa22e3.seq	Chr9		WC9.10	129_C_9 161_F_4 165_F_1 255_B_9 389_G_9 419_E_2 458_B_2 88_C_5
	38.MMHAP66FRE11.seq	Chr9		WC9.28	177_G_12 177_H_12 181_E_4 184_A_1 352_H_7 358_F_11 405_C_11 414_C_7 456_C_12 458_A_12 459_C_6 463_H_12
	X99273	Chr9		WC9.21	200_A_11 203_A_12 316_C_3 316_D_3 432_H_9 445_F_12
	40.MMHAP81FLF4.seq	Chr9		WC9.6	144_B_7 282_B_3 295_D_9 410_A_9
	34.MMHAP68FRD10.seq	Chr9		WC9.27	158_C_8 158_C_9 179_A_5 218_H_10 307_F_10 316_H_1 392_H_3 430_A_5 464_D_8
	10.MMHAP59FLD1.seq	Chr9		WC9.16	121_B_7 164_D_1 167_H_10 187_B_4 396_F_10 416_D_10
	25.MMHAP24FRA10.seq	Chr9		WC9.15	118_F_11 127_B_2 167_F_6 203_F_12 274_B_8 317_B_10 356_E_3 356_G_10 409_B_1 434_F_9 443_D_3
	05.MMHAP25FRB8.seq	Chr9		WC9.1	180_C_11 311_E_2 316_F_7 390_C_3 433_H_1 445_G_2
	D18396	Chr9		WC9.31	149_G_12 150_A_6 179_E_12 240_A_3 240_E_2 240_F_12 306_B_1 343_H_12 359_C_11
	Y00635	Chr9		WC9.15	167_G_3 289_A_3 319_B_11 341_G_1
	03.MMHAP37FLA3.seq	Chr9		WC9.27	158_C_8 158_C_9 185_C_5 188_F_10 218_H_10 392_H_3 419_G_8
	MHAa38c3.seq	Chr9		WC9.24	133_H_8 343_H_2 345_A_4 406_E_9 443_E_9
	D19250	Chr9		WC9.26	333_G_12 418_C_8 434_F_9 462_F_6
	D31943	Chr9		WC9.37	163_F_2 203_E_7 409_D_1 409_F_5 411_D_5 415_G_10 443_F_1
	MDB0137	Chr9		WC9.44	152_F_7 291_H_11 308_H_2 341_F_3 377_E_10 421_B_9 444_E_12 447_B_2
	L49433	Chr9		WC9.1	136_F_1 160_H_5 164_D_4 185_E_10 311_F_9 346_E_11 390_C_3 396_H_7
	34.MMHAP41FLD4.seq	Chr9		WC9.15	122_F_9 162_E_10 165_B_6 320_B_11 420_E_7
	U31992	Chr9		WC9.11	118_C_1 213_C_1 217_A_1 389_C_8 442_H_11
	11_27_36iis.seq	Chr9		WC9.13	180_H_3 281_F_9 288_C_8 288_E_11 288_E_8 319_F_1 398_H_7 416_C_10 433_D_11 458_F_10
	28.MMHAP67FLB4.seq	Chr9		WC9.16	128_E_12 187_B_4 360_E_6 376_G_4 388_F_11 433_C_12 450_E_6
	40.E1_8_31_95.seq	Chr9		WC9.15	127_B_2 187_C_4 317_B_10 356_G_10 409_B_1 419_A_8
	43.MMHAP27FLG4.seq	Chr9		WC9.21	137_E_8 385_A_2 396_H_8 436_A_9 443_H_2
	U33626	Chr9		WC9.16	116_F_1 166_B_10 379_G_9 387_A_3 465_E_5
	29.MMHAP14FLB5.seq	Chr9		WC9.10	255_B_9 389_G_9 458_B_2
	34.MMHAP79FLD4.seq	Chr9		WC9.40	136_B_11 185_C_11 198_E_1 304_F_4 391_H_3-f 393_F_7 405_A_1 456_G_5
	07.MMHAP53FRC7.seq	Chr9		WC9.21	350_H_10 396_H_8 436_A_9 445_E_5
	MHAa67e1.seq	Chr9		WC9.15	127_C_1 167_F_5 345_B_7
	04.MMHAP88FRB7.seq	Chr9		WC9.35	149_E_1 164_G_10 168_H_5 172_E_2 187_B_5 187_G_12 193_B_5 212_B_3 295_G_4 316_C_11 362_H_10
	06.MMHAP16FRB9.seq	Chr9		WC9.26	116_C_9 120_E_6 333_G_12 350_E_6 351_A_4 418_C_8 459_B_12
	43.MMHAP85FRG10.seq	Chr9		WC9.40	116_E_3 131_A_5 131_F_8 137_A_3 153_F_9
	12.MMHAP54FLD3.seq	Chr9		WC9.34	116_A_5 136_C_7 292_H_8 344_B_7 360_C_7 360_D_1 398_B_11 450_F_3
	L02526	Chr9		WC9.18	158_H_6 161_C_1 397_B_9 443_F_10
	X85990	Chr9		WC9.37	203_E_7 443_F_1 465_F_1
	12.mhaa80e.seq	Chr9		WC9.7	303_E_2 348_E_1 357_D_8 411_D_6 417_A_3
D9Mit278.2		Chr9		WC9.37	203_E_7 443_F_1 465_F_1
	MDB0556	Chr9		WC9.8	320_C_6 396_D_7 424_D_2
D9Mit361	MT3227	Chr9		WC9.6	138_B_3-f 161_G_7 217_H_6 282_B_3 283_D_7 295_D_9 405_B_2 419_F_6 438_B_11
	42.MMHAP17FRF12.seq	Chr9		WC9.20	116_D_2 129_A_12 166_D_8 211_H_3 412_A_5 454_E_9
	04.MMHAP31FLB1.seq	Chr9		WC9.4	132_E_3 171_G_11 179_H_2 199_A_2 313_H_3 384_H_2
	MHAa87e1.seq	Chr9		WC9.2	117_F_5 120_E_4 179_A_3 351_F_6 382_C_11 433_F_4 87_E_8
	43.MMHAP7FRG10.seq	Chr9		WC9.17	214_D_8 382_G_5
	07.MHAa50e7.seq	Chr9		WC9.3	166_H_11 168_B_6 303_C_7 309_A_3 384_G_8 392_H_12 417_C_12 422_H_6 429_H_6 442_E_12
	MHAa35c8.seq	Chr9		WC9.15	127_C_1 167_F_5
	45.MMHAP28FLG6.seq	Chr9		WC9.15	118_F_11 179_A_2 203_F_12 277_F_4 293_B_3 298_E_3 316_G_9 356_C_9 356_D_8 387_D_7 403_F_8 434_F_9 458_E_2
	25.mHAa8b1.seq	Chr9		WC9.37	110_C_11 170_B_8 172_B_9 180_E_4 410_F_1 465_F_1
	MHAa84d1.seq	Chr9		WC9.11	159_F_12 213_C_1 389_C_8 419_E_12
	Z19542	Chr9		WC9.5	200_A_5 200_G_9 345_B_1
	24.MMHAP17FH3.seq	Chr9		WC9.27	179_A_5 307_F_10 329_A_9 329_B_11 344_D_7
	32.MMHAP17FC5.seq	Chr9		WC9.24	123_C_3 212_B_12 311_B_7 343_H_2 443_E_9
	Results_ER_8_28_95_2_48.seq	Chr9		WC9.16	161_A_4 164_D_1 322_E_11 333_H_6 403_A_7 416_D_10
	43.MMHAP20FRG10.seq	Chr9		WC9.16	116_F_1 166_B_10 346_C_2 387_A_3
D9Mit348.3		Chr9		WC9.39	149_D_6 152_D_3 168_G_5 326_B_6 395_G_2 455_E_10
D9Mit315	MTH271	Chr9		WC9.15	133_C_6 239_G_4 293_B_3 298_E_3 334_G_5 419_H_5
	14.MMHAP63FLE2.seq	Chr9		WC9.35	187_G_3 417_F_10
	15.MMHAP69FRE9.seq	Chr9		WC9.4	140_F_11 149_E_5 156_D_6 173_D_12 179_H_2 223_A_1 313_H_3 422_H_3
	X59868	Chr9		WC9.32	326_D_5 361_H_8 382_F_9 382_H_7 402_A_9
	23.MHAa89f11.seq	Chr9		WC9.37	110_C_11 120_G_5 170_B_8 360_F_10 443_F_1
	X59421	Chr9		WC9.9	118_H_10 160_H_11 334_D_4 464_G_9
	01.MMHAP90FRA7.seq	Chr9		WC9.35	178_A_9 178_E_2 187_G_12 187_G_3 286_A_9 332_C_1 332_C_2 362_E_7 376_H_11
	30.MMHAP94FLB6.seq	Chr9		WC9.24	120_A_3 133_H_8 167_E_2 345_A_4 345_A_5 352_G_6-f 402_G_6 438_F_2
	38.MMHAP65FRE11.seq	Chr9		WC9.31	131_B_9 292_B_4 316_B_11 343_H_12 406_H_5 410_D_8 462_H_3 87_G_11-f
	R74726	Chr9		WC9.35	178_A_9 187_B_5 187_G_12 187_G_3 212_B_3 295_G_4 316_C_11
	M10021	Chr9		WC9.16	158_A_4 310_F_11 346_F_4 434_D_9 448_H_9 455_F_11
	Results_ER_9_6_95_63.seq	Chr9		WC9.21	126_A_4 126_D_2 137_E_9 198_C_7 434_E_12 454_E_5
	06.MMHAP65FRB9.seq	Chr9		WC9.6	282_B_3 295_D_9 410_A_9
	29.MMHAP18FLB5.seq	Chr9		WC9.7	122_G_3 158_H_11 160_G_4 289_F_10 334_F_6 380_H_11 396_B_2 410_B_8
	23.MMHAP15FRH8.seq	Chr9		WC9.15	133_C_6 239_G_4 277_F_4 293_B_3 298_E_3 334_G_5 457_A_7
D9Mit351.2		Chr9		WC9.44	134_F_6 139_G_11 256_F_7 291_H_11 308_H_2 341_F_3 377_E_10
	MDB0799	Chr9		WC9.43	240_F_4 295_F_9 343_G_6 346_E_8 381_G_9 403_C_3 433_F_6 436_C_6
	44.MMHAP88FLG5.seq	Chr9		WC9.7	124_G_9 138_E_6 148_F_5 181_E_1 218_A_2 274_B_8 303_E_2 417_A_3 464_H_10
	38.MMHAP67FLE5.seq	Chr9		WC9.37	110_C_11 153_B_12 169_C_11 172_B_9 180_E_4 410_F_1 465_F_1
	MHAa54h5.seq	Chr9		WC9.27	185_C_5 188_F_10 218_H_10 392_H_3 396_B_7 419_G_8 425_B_8 430_A_5
	MDB0432	Chr9		WC9.16	135_E_11 158_A_4 167_D_12 310_F_11 346_F_4 434_D_9 455_F_11
	M83985	Chr9		WC9.28	166_A_12 181_E_4 184_A_1 352_H_7 352_H_9 396_C_9 405_C_11 414_C_7 454_C_11 463_H_12
	43.MHAa63d7.seq	Chr9		WC9.21	200_A_11 316_C_3 316_D_3
	18.MMHAP11FRF9.seq	Chr9		WC9.33	126_B_10 126_C_9 144_G_5 362_C_10 362_C_11 419_F_9 437_H_5 460_F_3 87_H_2
	Z16406	Chr9		WC9.13	188_D_12 212_E_2 278_C_2 319_F_1 398_H_7 429_A_4
	13.mHAa3b1.seq	Chr9		WC9.15	120_F_3 121_D_3 128_A_11 151_B_9 156_H_5 172_A_6 199_A_3 319_A_11 433_G_6 456_H_10
	M13963	Chr9		WC9.37	203_E_7 443_F_1 465_F_1
	Results_ER_9_1_95_1_31.seq	Chr9		WC9.2	223_G_12 351_F_6 382_C_11 87_E_8
	32.MMHAP47FLC5.seq	Chr9		WC9.4	124_G_9 179_H_2 199_A_2 211_E_9 313_H_3 384_H_2
D9Mit271.2		Chr9			128_H_5 129_G_3 140_A_2 156_D_9 166_A_12 173_A_6 184_A_1 352_H_7 352_H_9 396_C_9 398_G_12 403_F_12 458_A_12
	M25513	Chr9		WC9.37	203_E_7 213_A_7 342_G_12 431_H_1 465_F_1
	23.MMHAP33FRH8.seq	Chr9		WC9.7	148_F_5 218_A_2 417_A_3 464_H_10
D9Mit362	MT4442	Chr9		WC9.20	124_C_2 136_E_4 193_E_10 286_H_10 305_B_8 348_D_8 348_F_8 350_A_5 350_E_8 357_F_12 392_G_1 431_F_9 431_G_7 443_F_9 448_A_11 460_D_10
	36.MMHAP50FRD12.seq	Chr9		WC9.3	134_G_2 151_H_8 239_G_3 319_C_8 417_G_12 435_E_1
	28.MHAa64g4.seq	Chr9		WC9.15	277_F_4 293_B_3 298_E_3 316_G_9 386_C_10 419_H_5
	13.MMHAP66FLE1.seq	Chr9		WC9.18	161_C_1 281_B_7 292_B_4
	27.MHAa98g3.seq	Chr9		WC9.2	120_E_4 351_F_6 460_G_8
D9Mit273.2		Chr9		WC9.30	165_B_1 166_F_5 285_G_9 326_F_6 387_H_8 463_E_3
	21.MMHAP71FRG9.seq	Chr9		WC9.4	140_F_11 149_E_5 179_H_2 223_A_1 313_H_3 422_H_3
	MDB1128	Chr9		WC9.16	121_D_4 187_B_4 311_E_11 433_C_12
	32.MMHAP63FLC5.seq	Chr9		WC9.35	156_C_5 160_F_5 160_G_7 387_C_3 393_C_3
D9Mit268.2		Chr9		WC9.25	255_B_3 443_F_4
	MHAa21d4.seq	Chr9		WC9.10	165_G_8 351_H_6 387_F_1 389_G_9 463_D_9
	05.MMHAP38FLB2.seq	Chr9		WC9.10	165_G_8 351_H_6 385_F_2 386_E_5 389_G_9 419_E_2 463_D_9
	mHAa57a9.seq	Chr9		WC9.35	132_G_4 149_E_1 168_H_5 187_B_5 212_B_3 295_G_4 316_C_11 317_D_7 362_H_10 387_C_3 393_C_3
D9Mit243.2		Chr9		WC9.40	116_H_8 136_B_11 153_F_9 185_C_11 393_F_7
	MHAa64d3.seq	Chr9		WC9.4	126_C_4 140_F_11 179_H_2 313_H_3
	R74805	Chr9		WC9.34	147_B_1 332_A_9 377_F_9 380_C_3 384_G_3 402_D_8 406_A_11 450_F_3
	MDB0208	Chr9		WC9.31	131_B_9 140_D_1 199_A_8 240_A_3 316_B_11 343_H_12
	11.MMHAP16FRD8.seq	Chr9		WC9.28	140_A_2 150_H_5 312_D_2 422_D_6
	MHAa52b7.seq	Chr9		WC9.27	158_C_8 158_C_9 218_H_10 464_D_8
	17.MHAa96b5.seq	Chr9		WC9.24	123_C_3 343_H_2 443_E_9
	R75047	Chr9		WC9.15	122_F_9 162_E_10 165_B_6 319_B_11 323_F_11 341_G_1
D9Mit218	MT4026	Chr9	2.2 F	WC9.1	178_E_8 178_F_7 316_F_2 316_F_7 342_H_1 433_H_1 444_D_4
D9Mit250	MTH346	Chr9	2.2 P	WC9.1	116_E_8 311_E_2 316_F_7 390_C_3 445_F_8
D9Mit217	MT3955	Chr9	2.2 F	WC9.1	165_A_9 316_F_7 433_H_1
D9Mit160	MT1919	Chr9	2.2 F	WC9.6	138_B_3-f 282_B_3 295_D_9
D9Mit186	MT2902	Chr9	2.2 F		281_A_1 281_B_1 286_B_5 423_A_8 428_A_8
D9Mit43	B366	Chr9	2.2 F	WC9.2	117_F_5 179_A_3 223_G_12 87_E_8
D9Mit57	MPC1587	Chr9	2.2 P	WC9.1	113_C_8 136_F_1 140_F_12 160_H_5 185_E_10 304_A_11 390_C_3 396_H_7 463_H_1
D9Mit58	MPC1749	Chr9	3.3 F	WC9.3	198_B_1 341_A_9 387_H_1 438_A_8 438_B_6-f
D9Mit251	MT5165	Chr9	3.3 F	WC9.2	110_F_8 179_A_3 183_H_7 223_G_12 351_F_6 382_C_11 433_F_4 462_E_8 87_E_8
D9Mit161	MT1666	Chr9	3.3 F	WC9.2	240_G_8 397_H_9 408_C_9
D9Mit220	MTAR4112	Chr9	4.4 F		151_H_8-f 199_G_10 211_A_9 213_G_6 335_D_6 425_A_3
D9Mit323	MTH2694	Chr9	4.4 P	WC9.6	217_H_6 282_B_3 283_D_7 295_D_9
D9Mit126	MT337	Chr9	4.4 P	WC9.4	140_F_11 149_E_5 173_D_12 179_H_2 223_A_1 256_E_11 300_B_7 313_H_3
D9Mit85	MPC2391	Chr9	4.4 F	WC9.4	132_E_3 171_G_11 179_H_2 199_A_2 288_C_1
D9Mit83	D1162	Chr9	4.4 P	WC9.5	200_A_5 200_G_9
D9Mit61	MPC940	Chr9	4.4 F	WC9.3	166_H_11 168_B_6 173_G_8 303_C_7 309_A_3 392_H_12 417_C_12 442_E_12 453_H_12
D9Mit84	MPC1129	Chr9	4.4 P	WC9.3	287_H_4 377_E_11 377_H_1 392_H_12
D9Mit60	MPC306	Chr9	4.4 P	WC9.3	134_G_2 151_H_8-f 239_G_3 417_G_12 435_E_1
D9Mit62	MPC758	Chr9	4.4 F		134_E_3 187_G_7 199_F_7 215_B_8 290_A_9 349_D_3 397_F_7 402_E_5 402_F_3 405_H_8 415_G_2 441_F_9 449_B_5
D9Mit223	MT3947	Chr9	5.5 P	WC9.7	136_F_7 137_F_9 166_C_7 181_E_1 193_A_11 218_B_5 342_F_11 359_C_5 361_B_12
D9Mit204	MT3418	Chr9	5.5 F	WC9.7	115_D_7 122_G_3 128_D_6 158_H_11 160_G_4 289_F_10 334_A_5 334_F_6 380_H_11 396_B_2 410_B_8 410_C_8
D9Mit65	MPC510	Chr9	5.5 P		342_H_2 449_F_11
D9Mit87	MMH180	Chr9	5.5 F		453_E_10
D9Mit221	MJ4276	Chr9	5.5 F	WC9.7	115_E_5 137_F_9 158_H_11 160_G_4 289_F_10 306_A_6 329_B_6 329_C_10 380_H_11 408_D_7 415_E_12 418_F_1 435_A_2
D9Mit138	MT992	Chr9	6.6 F	WC9.8	124_G_1 320_C_6 396_D_7
D9Mit89	MPC2566	Chr9	6.6 F		360_A_10
