Locus	Assay	Chrom	Genetic Position	Contig	Yacs
D11Mit355	MTH2373	Chr11	43.7	WC11.28	199_B_5 211_G_2 283_E_1 376_C_8 386_A_1 410_H_3 416_A_2 421_C_1 435_G_11
D11Mit37	B252	Chr11	43.7	WC11.29	153_B_1 160_E_5 420_C_12 452_D_4
D11Mit211	MT317	Chr11	43.7	WC11.27	183_C_9 344_D_6 431_A_12
D11Mit281	MT5126	Chr11	43.7	WC11.28	199_B_5 199_H_2 211_G_2 283_E_1 376_C_8 386_A_1 393_G_6 395_B_7 410_H_3 421_C_1 436_D_2
D11Mit97	MPC1034	Chr11	43.7	WC11.29	123_F_8 159_B_6 162_A_6 163_F_5 164_B_6 180_H_2 193_C_9 379_D_12 392_H_12 438_F_9 441_B_11 458_F_5
D11Mit36	A653	Chr11	43.7	WC11.29	123_F_8 163_C_6 164_B_6 164_F_4 193_C_9 379_D_12 458_F_5
D11Mit66	B496	Chr11	43.7	WC11.29	125_G_8 162_A_6 184_G_1 281_A_2 335_B_2 344_G_7 408_D_9 452_D_4
D11Mit159	MT1165	Chr11	43.7	WC11.28	088_H_11 148_E_4 187_C_4 211_G_2 213_B_8 343_C_10 380_F_10 386_A_1 393_G_6 396_B_6 421_C_1 447_F_1
D11Mit39	D575	Chr11	44.8		129_F_5 131_F_9 184_B_2 357_G_9 439_B_9
D11Mit325	MTH1407	Chr11	44.8	WC11.30	149_B_10 149_B_11 160_E_7 382_C_8
D11Mit41	B279	Chr11	48.1	WC11.31	405_B_12 442_E_11
D11Mit356	MTH2264	Chr11	48.1		131_F_9
D11Mit327	MTH1088	Chr11	49.2	WC11.31	188_B_10 297_E_10 405_B_12
D11Mit357	MTH2939	Chr11	49.2	WC11.31	117_G_9 125_F_5 132_F_12 132_H_8 320_A_8 386_B_5 386_E_5 395_D_1 427_D_3 439_D_1 464_H_10
D11Mit285	MT5121	Chr11	49.2	WC11.31	117_G_9 140_A_2 188_B_10 344_C_7 349_A_6 405_B_12 464_H_10
D11Mit284	MT4970	Chr11	49.2	WC11.31	293_A_4 300_G_3 311_C_6 395_C_11 405_B_12 442_E_11
D11Mit122	MT368	Chr11	50.3		149_E_3 203_F_4 341_H_6
D11Mit287	MT4809	Chr11	50.3		167_D_12 168_A_1 168_B_10 178_C_8 178_G_11 274_G_11
D11Mit358	MTH2273	Chr11	52.5		449_D_9
D11Mit213	MT2070	Chr11	53.6	WC11.32	342_H_12 385_F_11
D11Mit288	MT5068	Chr11	53.6	WC11.32	342_H_12 385_F_11 452_E_3
D11Mit289	MT4619	Chr11	55.7	WC11.32	169_G_8 385_F_11
D11Mit263	MT3587	Chr11	57.9		115_F_3 147_E_6 462_B_3
D11Mit54	D549	Chr11	59.0		183_B_4 184_D_3 287_C_12 311_G_4 437_F_3
D11Mit98	MPC1523	Chr11	60.1	WC11.33	388_B_7 389_B_6 396_D_12 451_D_10
D11Mit328	MTH1354	Chr11	60.1	WC11.33	116_H_9 119_B_1 178_A_12 214_D_5 301_G_7 358_H_1
D11Mit58	D563	Chr11	60.1	WC11.38	361_H_2 402_C_1 435_A_6
D11Mit99	MPC2037	Chr11	60.1	WC11.34	212_A_6 297_D_5 302_H_10 330_B_6 390_C_2 393_A_4 420_A_2 447_E_10
D11Mit222	MT3333	Chr11	60.1	WC11.33	266_G_4 409_A_3
D11Mit67	B654	Chr11	60.1	WC11.33	266_G_4 389_B_6 405_H_6
D11Mit197	MT2148	Chr11	61.2	WC11.34	278_A_5 304_B_5
D11Mit264	MT3600	Chr11	61.2	WC11.34	185_H_6 278_A_5 286_E_10 387_A_7 398_B_6
D11Mit14	D2	Chr11	61.2	WC11.34	278_A_5 304_B_5
D11Mit198	MT3071	Chr11	62.3	WC11.34	212_A_6 330_B_6 447_E_10 447_E_9
D11Mit330	MTH1997	Chr11	62.3	WC11.34	212_A_6 393_A_4 447_E_10
D11Mit124	MPC916	Chr11	62.3	WC11.34	088_D_1 153_F_8 278_A_5 319_C_3 352_E_10 352_E_9 393_A_4 393_B_5 447_E_10 447_E_9
D11Mit132	MMH359	Chr11	62.3	WC11.34	212_A_6 380_G_11 393_A_4 393_B_5 405_G_11 447_E_10 447_E_7
D11Mit249	MJ4270	Chr11	62.3	WC11.34	153_F_8 319_C_3 393_A_4 447_E_10
D11Mit329	MTH879	Chr11	62.3	WC11.35	153_E_12 170_F_6 193_A_6 308_C_8 311_E_11 344_F_8 459_C_7
D11Mit331	MTH1300	Chr11	63.4	WC11.37	281_B_5 298_F_10 381_F_10
D11Mit332	MTH1095	Chr11	63.4	WC11.36	358_E_6 445_F_9
D11Mit199	MT1400	Chr11	63.4	WC11.36	295_H_1 445_F_9
D11Mit265	MTAR189	Chr11	63.4		131_D_7 147_D_7 148_H_7 160_E_2 316_F_9
D11Mit359	MTH2771	Chr11	63.4	WC11.35	119_D_8 131_C_9 132_G_7 153_E_12 344_F_8 392_C_11 422_E_11 426_C_11
D11Mit52	D517	Chr11	63.4		316_A_10
D11Mit125	MPC1166	Chr11	63.4	WC11.36	296_A_6 384_A_10 384_E_6 445_F_9
D11Mit200	MT2744	Chr11	63.4	WC11.36	117_G_8 384_E_6
D11Mit10	M162	Chr11	64.5	WC11.38	361_H_2 402_C_1
D11Mit166	MT1300	Chr11	64.5	WC11.39	119_C_11 134_C_11 283_G_2 396_B_11 410_G_10 416_E_10 420_G_3
D11Mit360	MTH2968	Chr11	64.5	WC11.37	117_H_4 152_E_1 281_B_5 298_F_10 351_C_10 375_C_2 410_F_4 434_E_10 436_E_9 460_E_9
D11Mit201	MT2063	Chr11	65.6	WC11.39	162_A_5 256_F_12 283_G_2 286_H_6 300_A_7 436_C_3 459_F_5
D11Mit13	DACE	Chr11	65.6	WC11.39	256_F_12 283_G_2 300_A_7 429_F_11 436_C_3 459_F_5
D11Mit147	MT22	Chr11	65.6	WC11.39	124_C_10 300_A_7
D11Mit258	MT2798	Chr11	65.6	WC11.38	125_F_7 134_A_12 156_A_6 173_E_2 389_C_3
D11Mit251	MJ4288	Chr11	65.6	WC11.39	121_E_6 256_F_12 283_G_2 286_H_6 296_G_4 300_A_7 345_C_2 448_F_4
D11Mit290	MT4804	Chr11	65.6	WC11.39	088_H_6 346_A_5 346_B_10 381_F_4 403_E_1 459_F_5
D11Mit223	MT2958	Chr11	65.6	WC11.39	088_H_6 381_F_4 382_F_4 403_E_1
D11Mit333	MTH1977	Chr11	69.9	WC11.40	136_F_1 224_F_10 283_H_10 283_H_12 330_C_4 346_E_3 348_C_2 349_G_6 361_E_7 397_C_3
D11Mit161	MT32	Chr11	69.9	WC11.40	159_D_12 224_F_10 283_H_10 309_H_8 381_D_10
D11Mit181	MT1105	Chr11	69.9		088_D_3 110_G_5 118_A_12 311_C_8 348_A_7
D11Mit252	MT3981	Chr11	71.0	WC11.41	123_F_2 135_C_5 274_A_3 274_B_4 289_C_1 322_D_5
D11Mit100	MPC1242	Chr11	71.0	WC11.41	135_C_5 168_D_4 177_B_1 185_D_12
D11Mit334	MTH1651	Chr11	71.0	WC11.41	135_C_5 185_D_12 289_C_1 311_G_12 381_G_11 385_D_10 418_E_3 459_D_5
D11Mit300	MTH549	Chr11	71.0	WC11.41	119_E_7 135_C_5 185_D_12 185_E_8 385_D_10 414_G_3 459_D_5
D11Mit301	MTH596	Chr11	72.1	WC11.41	126_H_10 131_F_5 326_D_12 360_G_9 360_H_11
D11Mit11	M43	Chr11	72.1	WC11.41	113_C_7 123_F_2 131_F_5 136_E_6 177_F_4 198_F_9 240_G_6 360_H_11 361_B_7 375_B_8 375_B_9 392_E_3
D11Mit61	P43	Chr11	74.3	WC11.41	131_F_5 360_G_9 360_H_11
D11Mit291	MTH362	Chr11	74.3	WC11.41	119_A_10 126_H_10 385_B_4
D11Mit292	MT4911	Chr11	75.4	WC11.41	203_A_2 203_E_5 382_A_7 386_F_10 387_D_6 426_G_3
D11Mit254	MT4340	Chr11	75.4	WC11.41	119_A_10 148_G_1 344_B_4 359_A_5 359_F_11 359_F_6
D11Mit168	MT1250	Chr11	75.4	WC11.41	119_A_10 223_E_1 335_B_11 359_A_5 359_F_11 385_B_4
D11Mit302	MTH767	Chr11	75.4	WC11.41	120_A_4 203_E_5
D11Mit167	MT227	Chr11	75.4	WC11.41	120_A_4 161_C_8 170_F_11 187_E_9 203_E_5 218_B_6 223_E_1 326_H_1 345_B_1 359_F_11 389_C_3 403_F_7
D11Mit12	L3	Chr11	75.4	WC11.41	119_A_10 144_A_11 148_G_1 359_F_11 403_A_11 433_A_12
D11Mit253	MT1770	Chr11	75.4	WC11.41	389_C_3
D11Mit128	MPC2501	Chr11	76.5	WC11.41	203_E_5 290_H_12 345_B_1 380_B_4
D11Mit256	MTAR4056	Chr11	77.6	WC11.42	149_A_1 309_A_3
D11Mit257	MT3844	Chr11	77.6	WC11.42	149_A_1 309_A_3
D12Mit264	MTH2826	Chr12	1.1	WC12.0	139_B_8 178_C_1 200_A_6 215_C_2 215_C_3 361_D_4 442_A_3 442_C_2 452_A_7
D12Mit135	MT1023	Chr12	1.1	WC12.0	172_E_2 266_A_5 452_A_7
D12Mit266	MTH2663	Chr12	1.1	WC12.0	152_B_1 161_F_1 173_C_2 178_C_1 178_F_10 200_A_6 215_C_2 215_C_3 281_F_11 292_B_6 428_C_9 442_C_2 452_A_7
D12Mit37	B318	Chr12	1.1	WC12.0	152_B_1 173_C_2 178_C_1 200_A_6 200_G_11 215_C_2 215_C_3 292_B_6 423_G_9
D12Mit9	B451	Chr12	2.2	WC12.1	379_E_4 420_D_5 464_B_11
D12Mit267	MTH2980	Chr12	2.2	WC12.1	121_B_3 390_D_7 464_B_11
D12Mit197	MT4357	Chr12	2.2		179_C_2 181_G_8 328_H_5 392_B_11 402_H_10
D12Mit216	MT5257	Chr12	3.3	WC12.2	147_B_4 379_F_1 460_E_3
D12Mit241	MTH928	Chr12	3.3	WC12.2	150_A_9 379_F_1 460_E_3
D12Mit209	MT2846	Chr12	3.3	WC12.2	147_B_4 160_H_10 308_D_6 312_G_6 359_G_3
D12Mit82	MPC1491	Chr12	3.3	WC12.1	166_C_12 218_A_3 286_A_6 352_A_12 393_E_8 418_G_6 437_A_10
D12Mit56	MPC1610	Chr12	3.3		116_A_5 137_H_9 159_B_12 162_A_4 169_D_6 172_C_11 325_C_11 344_C_2 344_E_10 357_F_2 463_A_2 465_H_2
D12Mit49	Plex69	Chr12	3.3	WC12.1	117_G_5 129_C_7 135_G_2 164_F_5 289_H_5 306_G_9 358_D_1 388_C_1 406_C_10 421_D_11 423_A_1
D12Mit57	MPC1655	Chr12	5.5	WC12.3	114_A_11 128_F_6 136_D_9 141_A_10 149_A_11 162_C_7 164_G_9 188_B_7 188_C_6 218_D_6 223_C_12 223_E_10 240_E_10 240_E_7 279_B_4 279_E_7 286_C_6 286_H_4 289_A_7 289_C_6 312_D_9 320_E_6 326_B_7 326_G_4 326_H_4 359_B_4 362_F_2 397_C_11 409_E_11 409_F_11 409_H_10 414_B_2 414_C_11 414_E_10 417_B_2 417_E_10 434_D_1
D12Mit219	MTAR131	Chr12	5.5	WC12.3	119_E_12 184_G_6 384_F_12 395_A_3 439_H_3 460_D_12 463_B_4
D12Mit105	MT192	Chr12	5.5	WC12.3	115_D_3 120_G_7 141_B_3 149_H_5 151_G_7 161_B_1 305_B_6 350_D_10 360_G_9 375_A_4 377_E_2 442_B_11
D12Mit184	MT3327	Chr12	5.5	WC12.3	198_H_3
D12Mit10	A673	Chr12	5.5	WC12.3	117_A_10 131_D_12 149_A_11 163_E_3 199_B_3 214_E_6 214_H_10 218_D_6 311_C_12 311_C_4 316_B_11 316_G_4 345_E_12 348_G_6
D12Mit218	MT4872	Chr12	5.5	WC12.3	131_D_12 161_B_1 180_E_9 305_E_12 422_B_8 429_B_8
D12Mit268	MTH2301	Chr12	5.5	WC12.3	184_G_6 439_H_3 460_D_12
D12Mit269	MTH2165	Chr12	5.5		357_D_6 357_H_2
D12Mit170	MT2360	Chr12	5.5	WC12.3	117_G_5 135_G_2 198_H_3 223_C_9 358_D_1 388_C_1
D12Mit185	MT1507	Chr12	7.7	WC12.3	159_C_7 181_D_10 256_A_7 304_A_7 379_H_8 439_H_3 444_A_5
D12Mit284	MTH2469	Chr12	7.7	WC12.3	274_C_7 323_C_6 379_H_8 381_A_7
D12Mit106	MT602	Chr12	8.7	WC12.4	414_D_2
D12Mit242	MTH1201	Chr12	9.8	WC12.6	199_F_1 312_H_12 316_A_2 375_H_1
D12Mit270	MTH1820	Chr12	9.8	WC12.5	119_A_3 120_G_9 141_H_7 311_E_12 393_B_9 393_D_12 421_H_12
D12Mit136	MT1266	Chr12	9.8	WC12.6	120_E_9 144_B_1 178_B_7 184_H_5 240_D_11 332_A_11 377_H_10 439_D_1 442_D_6
D12Mit171	MT2769	Chr12	9.8	WC12.6	178_E_8 199_F_1 352_F_6 377_H_10 415_F_11 417_F_11 417_G_10 423_E_3 428_E_3 439_D_6 442_D_6
D12Mit59	MPC113	Chr12	9.8	WC12.5	119_A_3 120_G_9 283_H_9 311_E_12 406_F_5 427_D_7
D12Mit85	MPC1200	Chr12	9.8	WC12.6	087_G_3 178_E_8 199_F_1 344_H_12 352_F_6 386_E_6 386_G_4 439_D_4 439_D_6
D12Mit142	MT422	Chr12	9.8	WC12.4	135_F_10 414_D_2
D12Mit146	MT1646	Chr12	10.9		087_D_2 125_A_12 298_D_1 307_D_2 440_B_9 459_B_8
D12Mit153	MT2713	Chr12	12.0	WC12.7	218_H_10 333_G_12 417_H_11 421_A_7 444_H_1
D12Mit46	P82	Chr12	13.1	WC12.7	115_C_6 218_H_10 444_H_1
D12Mit147	MT1689	Chr12	13.1	WC12.7	110_H_8 281_C_2 287_A_4 325_C_9 421_A_7 425_F_3
D12Mit221	MTH341	Chr12	13.1	WC12.7	150_C_2 281_C_2 287_A_4 325_C_9 421_A_7 426_F_3
D12Mit60	MPC423	Chr12	13.1		129_G_5 286_G_1 418_E_1 439_D_3
D12Mit243	MTH1877	Chr12	13.1	WC12.7	333_G_12 417_H_11 421_A_7 444_H_1
D12Mit154	MT3000	Chr12	14.2		088_F_3 382_A_7 402_C_5 402_E_6
D12Mit186	MT3413	Chr12	15.3	WC12.8	173_D_3 436_D_2
D12Mit222	MJ5291	Chr12	15.3	WC12.8	173_D_3 343_G_2 436_D_2
D12Mit109	MT135	Chr12	16.4	WC12.9	127_F_5 172_H_11 240_D_5 393_E_8 405_C_1 419_C_4
D12Mit2	M27	Chr12	16.4	WC12.9	119_F_8 172_H_11 212_H_7 212_H_8 215_C_12 293_C_2 328_E_11 393_E_8
D12Mit110	MT914	Chr12	16.4	WC12.8	113_G_5 119_F_6 128_B_4 173_E_2 177_G_5 185_D_6 193_D_3 199_G_1 352_E_6 411_D_1 439_D_11 449_D_6
D12Mit61	MPC941	Chr12	16.4	WC12.8	126_A_8 140_A_6 266_A_2 386_A_11 406_D_8 406_E_8
D12Mit63	MPC216	Chr12	16.4	WC12.9	167_E_12 239_A_4 295_F_2 378_G_11
D12Mit187	MT3048	Chr12	16.4	WC12.9	087_F_11 127_F_5 351_C_6 418_G_9 463_B_6
D12Mit244	MTH1166	Chr12	16.4	WC12.9	172_H_11 215_C_12 293_C_2 328_E_11 343_E_4 393_E_8 405_C_1 419_C_4 426_E_1
D12Mit62	MPC119	Chr12	16.4	WC12.9	212_H_7 212_H_8 215_C_12 240_D_5 287_G_10 290_D_10 293_C_2 393_E_8 405_C_1 419_C_4 426_E_1
D12Mit235	MJ4470	Chr12	16.4	WC12.9	135_B_11 212_D_8 351_C_6 361_B_9 415_A_11
D12Mit65	MPC1622	Chr12	17.5	WC12.12	129_C_5 150_F_2 170_A_11 326_D_11 331_H_7 439_C_2 459_G_5
D12Mit236	MTH536	Chr12	17.5		135_C_11 166_B_8 171_A_5 376_B_9 452_D_5 456_E_6
D12Mit126	MT987	Chr12	17.5	WC12.12	129_C_5 140_A_6 150_F_2 185_G_8 308_E_9 326_D_11 358_E_4 385_F_9 391_A_12 439_C_2
D12Mit172	MT2429	Chr12	17.5	WC12.10	198_A_5 198_A_8 198_G_9 212_F_5 307_A_2 342_A_2 342_H_4 380_C_4 384_G_1 410_C_1 441_D_3 441_E_1
D12Mit127	MT983	Chr12	17.5	WC12.11	113_C_2 141_C_2 396_A_8 463_A_6
D12Mit112	MT40	Chr12	17.5	WC12.10	132_C_11 144_F_1 179_A_12 283_H_10 384_G_1 448_F_11
D12Mit64	MPC859	Chr12	17.5	WC12.11	113_C_2 132_C_4 141_C_2 181_G_2 463_A_6
D12Mit54	B590	Chr12	18.6	WC12.12	132_D_12 156_A_3 309_C_10 330_A_9 330_D_12 352_F_2 458_H_8
D12Mit189	MT3149	Chr12	18.6	WC12.12	132_D_12 309_C_10 330_A_9 352_F_2 391_D_3 458_H_8 459_G_5
D12Mit199	MT3926	Chr12	18.6	WC12.12	309_C_10 330_A_9 352_F_2 391_D_3 458_H_8 459_G_5
D12Mit88	MPC1851	Chr12	19.7	WC12.12	288_E_5 357_A_6 387_E_11 389_D_3 391_D_3 395_G_11 415_G_7 458_H_8 459_G_5
D12Mit66	MPC1328	Chr12	19.7	WC12.12	149_G_1 309_C_10 352_F_2 357_A_6 458_H_8 459_G_5
D12Mit173	MT2940	Chr12	21.9	WC12.13	151_F_12 156_B_9 357_C_11 388_E_12 391_E_3
D12Mit210	MT2790	Chr12	21.9	WC12.14	217_F_3 385_D_1
D12Mit89	MPC476	Chr12	21.9	WC12.13	151_F_12 156_B_9 307_H_10 408_H_12 423_G_5 427_G_11 429_F_11
D12Mit191	MTAR153	Chr12	21.9	WC12.0	134_B_11 213_B_4 213_C_2 306_C_6 306_D_9 312_D_3 313_D_3 408_F_11 409_E_11 409_F_9 462_D_12 462_E_12
D12Mit68	MPC180	Chr12	21.9	WC12.14	217_F_3 385_D_1 435_H_11
D12Mit213	MT3653	Chr12	23.0	WC12.16	124_B_6 166_H_8 390_B_7 438_E_8
D12Mit250	MTH1253	Chr12	23.0	WC12.15	118_C_2 185_D_3 239_F_10 273_F_2 357_B_4 381_G_5 410_E_10
D12Mit274	MTH1786	Chr12	23.0	WC12.17	152_E_2 307_H_4 359_F_5
D12Mit74	MPC183	Chr12	23.0	WC12.17	184_H_5 200_B_8 200_E_8 419_G_4 437_B_6 437_F_4 459_A_8
D12Mit249	MTH2043	Chr12	23.0	WC12.17	087_H_5 128_B_10 128_F_1 139_G_11 140_F_8 158_C_6 173_C_4 281_E_3 283_F_5 303_A_3 317_F_7 350_D_1 431_E_4 432_E_3 458_B_2
D12Mit70	MPC224	Chr12	23.0	WC12.17	123_D_6 163_H_9 180_B_7 282_C_8 307_C_7 324_F_4 389_E_7 419_D_2 419_D_3 460_D_6
D12Mit155	MT1466	Chr12	23.0	WC12.17	137_E_10 198_E_11 359_E_7 359_F_5 459_A_8
D12Mit212	MT3657	Chr12	23.0	WC12.16	124_B_6 166_H_8 390_B_7 398_D_4 438_E_8
D12Mit114	MMH331	Chr12	23.0	WC12.15	118_C_2 185_D_3 239_F_10 317_H_11 357_B_4 381_G_5 410_E_10
D12Mit201	MT3814	Chr12	23.0	WC12.17	137_E_10 198_E_11 240_C_9 240_F_9 341_C_12 341_D_11 359_F_5
D12Mit72	MPC124	Chr12	23.0	WC12.15	329_E_11 341_D_6 343_D_4 381_G_5 410_E_10
D12Mit273	MTH3180	Chr12	23.0	WC12.17	137_B_1 187_A_3 187_B_3 240_C_9 240_F_9 274_G_8 341_C_12 341_D_11 389_H_10 397_A_9 452_B_5
D12Mit137	MT951	Chr12	23.0	WC12.15	134_G_1 173_C_4 313_D_10 377_E_4 381_C_12 443_H_7
D12Mit225	MT5109	Chr12	23.0	WC12.16	124_B_6 166_H_8 324_G_5
D12Mit91	MPC1168	Chr12	23.0	WC12.17	137_B_1 187_A_3 187_B_3 240_C_9 240_F_9 341_C_12 341_D_11 452_B_5
D12Mit33	B275	Chr12	23.0	WC12.16	124_B_6 323_D_8 324_G_5 386_A_3 390_B_7 424_F_11
D12Mit248	MTH1560	Chr12	23.0	WC12.15	129_E_7 134_G_1 173_C_4 180_B_7 289_G_4 331_D_9 381_C_12 381_E_7 410_A_12 419_F_8 443_H_7 458_H_6
D12Mit71	MPC794	Chr12	23.0	WC12.15	180_B_7 212_A_9 289_G_4 306_B_9 324_F_4 325_G_4 331_D_9 419_D_2 419_D_3 419_F_8
D12Mit192	MT3172	Chr12	27.3	WC12.18	274_H_12 303_E_6 380_D_11 405_A_11 437_B_4 437_B_5 437_C_2 462_B_7
D12Mit129	MT1112	Chr12	27.3	WC12.18	117_C_3 303_E_6 395_E_7 405_A_11 435_E_2 437_B_5 437_C_2 447_H_4
D12Mit252	MTH2015	Chr12	27.3	WC12.18	274_H_12 303_E_6 380_D_11 405_A_11 437_B_4 437_B_5 437_C_3
D12Mit3	L41	Chr12	27.3	WC12.18	274_H_12 303_E_6 380_D_11 405_A_11 437_B_5 437_C_2
D12Mit52	B670	Chr12	27.3	WC12.18	158_C_4 163_D_1 166_B_6 307_F_1 362_B_9 462_B_7
D12Mit175	MT2347	Chr12	27.3	WC12.18	117_C_3 126_C_5 344_H_11 395_E_7 405_H_2 417_E_6 447_H_4
D12Mit174	MT2054	Chr12	27.3	WC12.18	117_C_3 188_H_3 298_G_4 303_E_6 395_E_7 435_E_2 447_H_4
D12Mit226	MT4876	Chr12	27.3	WC12.18	117_C_3 303_E_6 395_E_7 405_A_11 435_E_2 437_B_4 437_B_5 437_C_2 447_H_4
D12Mit4	A64	Chr12	28.4	WC12.19	126_A_3 138_G_4 184_F_7 290_E_10 290_G_4
D12Mit156	MT2596	Chr12	28.4	WC12.19	138_G_4 457_A_5
D12Mit143	MT1437	Chr12	29.5	WC12.20	351_B_11 351_D_4 395_D_6
D12Mit116	MT115	Chr12	29.5	WC12.20	344_B_1 351_B_11 351_D_4 395_D_6 395_H_7
D12Mit93	MMH158	Chr12	30.6		167_G_1 266_G_1 311_D_2 330_B_8 465_H_7
D12Mit203	MT4173	Chr12	31.7	WC12.20	088_D_3 124_D_7 128_B_2 131_F_4 134_C_9 161_F_10 287_E_4 291_E_7 291_H_5 313_B_1 343_D_7 352_H_8 378_E_10 387_B_9 392_E_2
D12Mit157	MT1827	Chr12	31.7	WC12.20	147_H_4 306_D_1 432_D_6 449_E_1 450_H_5 455_F_5
D12Mit14	J15	Chr12	31.7	WC12.20	128_B_2 131_F_4 134_C_9 161_F_10 313_B_1 343_D_7 352_H_8 378_E_10
D12Mit149	MT1597	Chr12	31.7	WC12.20	136_G_6 343_D_7 343_E_1 344_B_1 409_H_3
D12Mit288	MTH2392	Chr12	31.7	WC12.20	240_B_11 240_B_5 343_D_7 343_E_1 344_B_1 409_H_3
D12Mit5	l58	Chr12	31.7	WC12.20	131_F_4 161_F_10 313_B_1 343_D_7 343_E_1 352_H_8 409_H_3
D12Mit214	MT3634	Chr12	32.8	WC12.20	131_F_4 288_B_9 291_E_7 291_F_7 388_D_6
D12Mit176	MT2986	Chr12	32.8	WC12.20	164_E_4 359_B_10 380_G_8 406_H_8 443_A_4 450_H_5
D12Mit227	MT4815	Chr12	32.8	WC12.20	164_E_4 240_F_6 359_B_10 380_G_8 388_B_7 406_H_8 450_H_5
D12Mit255	MTH1542	Chr12	32.8	WC12.20	131_F_4 134_C_9 291_E_7 387_B_9 388_D_6
D12Mit158	MT2388	Chr12	32.8	WC12.20	306_D_1 380_G_8
D12Mit160	MT2116	Chr12	33.9	WC12.20	113_H_9 114_C_8 123_G_6 132_C_6 162_D_10 240_F_6 320_F_8 333_C_7 387_B_2 387_B_5 389_F_5 396_D_4
D12Mit254	MTH1987	Chr12	33.9	WC12.20	113_H_9 114_C_8 132_C_6 162_D_10 240_F_6 320_F_8 333_C_7 389_F_5 396_D_4 431_A_5
D12Mit206	MJ4318	Chr12	36.1	WC12.20	087_C_6 131_F_3 153_E_5 304_B_7 306_D_4 319_G_1 376_A_7 376_C_5 384_D_3
D12Mit204	MT3847	Chr12	36.1	WC12.20	125_C_12 172_D_3 198_G_6 304_B_7 305_C_4 306_D_4 384_D_3 384_E_4 385_C_5 385_E_3 437_E_1
D12Mit205	MT4172	Chr12	36.1	WC12.20	131_F_3 150_A_12 153_E_5 304_B_7 306_D_4 319_G_1 344_F_3
D12Mit161	MT2690	Chr12	36.1	WC12.20	125_C_12 172_D_3 198_G_6 255_A_1 304_B_7 306_D_4 384_D_3 437_E_1
D12Mit238	MTH813	Chr12	36.1	WC12.20	125_C_12 165_A_5 165_B_4 171_G_12 199_B_1 214_H_5 385_C_5 389_F_5
D12Mit258	MTH1041	Chr12	37.2	WC12.20	124_H_6 150_A_12 212_F_6 313_C_1 325_F_8 341_G_12
D12Mit51	B659	Chr12	37.2	WC12.20	150_A_12 212_F_6 313_C_1 323_E_3 341_G_12 351_D_5
D12Mit76	MPC861	Chr12	38.3	WC12.20	087_C_5 087_E_3 087_H_3 116_A_9 172_B_5 239_B_5 239_D_9 313_C_1 313_G_7 389_A_4 391_E_2 403_F_9 420_F_3
D12Mit275	MTH3051	Chr12	39.3		161_H_10 180_E_6 285_F_11 298_G_2 397_E_4 397_F_6 449_D_5
D12Mit239	MTH636	Chr12	39.3	WC12.20	151_G_12 328_H_12 402_D_2 414_B_7 420_B_12 421_A_6 459_H_9
D12Mit276	MTH2369	Chr12	39.3	WC12.20	139_F_4 159_C_10 217_F_5 217_G_5 343_G_6 343_H_4 420_B_12 430_A_5 432_A_12 432_B_3 432_D_2 455_B_10
D12Mit230	MT5194	Chr12	39.3	WC12.20	121_A_5 384_E_11 384_H_9 385_H_9 417_E_6
D12Mit119	MT482	Chr12	40.4	WC12.21	122_C_2 152_F_10 283_A_11 387_E_6 395_E_8 406_E_5 441_E_8
D12Mit15	A642	Chr12	40.4	WC12.20	199_D_5 273_D_10 281_G_1 281_G_2 295_E_2 316_G_6 344_B_7 357_A_9 385_C_5 406_F_1 418_H_3
D12Mit194	MTAR179	Chr12	40.4	WC12.21	122_C_2 184_G_1 277_D_7 283_A_11 291_G_10 346_B_12 356_E_4 356_E_5 387_E_6 395_E_8 406_E_5 441_E_8
D12Mit260	MTH1053	Chr12	40.4	WC12.21	184_G_1 291_G_10 395_E_8 460_A_8
D12Mit259	MTH941	Chr12	40.4	WC12.21	122_C_2 152_F_10 283_A_11 387_E_6 387_H_10 406_E_5
D12Mit162	MT2524	Chr12	40.4		282_C_12 320_B_8 384_E_5 462_B_3
D12Mit179	MT3182	Chr12	40.4	WC12.21	122_C_2 152_F_10 283_A_11
D12Mit47	B552	Chr12	40.4	WC12.21	178_H_9 184_G_1 277_D_7 283_A_11 291_G_10 387_E_6 395_E_8 406_E_5 460_A_8
D12Mit78	MPC246	Chr12	41.5	WC12.22	120_A_6 128_A_4 169_B_9 307_E_4 320_F_3 393_A_9
D12Mit30	A663	Chr12	41.5	WC12.23	167_H_6 184_B_8 193_C_7 282_E_10 282_E_9 390_F_4 434_G_12 436_H_3
D12Mit164	MT2169	Chr12	41.5		134_B_12 184_A_7 299_E_11 332_B_12 414_H_3
D12Mit77	MPC974	Chr12	41.5	WC12.22	128_A_4 382_G_9 393_A_9
D12Mit96	MPC855	Chr12	41.5		166_H_7 410_H_4
D12Mit97	MMH160	Chr12	42.6	WC12.23	167_H_6 184_B_8 193_C_7 282_E_10 282_E_9 362_H_7 390_F_4 390_G_4
D12Mit98	MPC1536	Chr12	43.7	WC12.23	193_C_7 348_C_6 356_G_10 362_H_7 390_F_4 439_C_4
D12Mit231	MT5196	Chr12	43.7	WC12.23	167_H_6 356_G_10 362_H_7 390_F_4 439_C_4
D12Mit289	MTH2380	Chr12	44.8	WC12.24	138_C_8 158_E_3 161_H_5 390_H_5 403_G_8
